index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,retrieved_titles,gold_titles,steps,llm_calls,generated_tokens,stop_reason,anytime_answer,anytime_answer_score,anytime_answer_source,best_node_type,best_node_id,run_dir
16,3hop1__140554_2053_5289,"What label was bought by the company which, along with ABC and the network which hosts Westinghouse Playhouse, is the other major broadcaster based in NY?",Oriole Records.,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Westinghouse Playhouse"", ""Cannonball Run 2001"", ""The Best of Broadway"", ""Steve Stewart"", ""The Million Dollar Drop"", ""International Playhouse"", ""New York City"", ""New York Giants Radio Network"", ""Barney Miller"", ""Sony Music"", ""NHL on ABC"", ""Fashions on Parade"", ""Little Einsteins"", ""Better Living TV Theater""]","[""New York City"", ""Westinghouse Playhouse"", ""Sony Music""]",5,10,1128,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/016_3hop1__140554_2053_5289
17,3hop1__398232_326948_59893,When were the monuments built in the Mother-in-Law performer's birthplace?,"1884,",,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Mother-in-Law (song)"", ""Mother-in-Law Lounge"", ""Yang Meng"", ""The Prince of Egypt"", ""Childbirth"", ""Monument to the Unknown Hero"", ""Colosseum"", ""Lincoln Memorial"", ""Robert E. Lee Monument (New Orleans, Louisiana)"", ""Giovanni Cifolelli"", ""Fundamental Rights, Directive Principles and Fundamental Duties of India""]","[""Mother-in-Law (song)"", ""Mother-in-Law Lounge"", ""Robert E. Lee Monument (New Orleans, Louisiana)""]",8,12,1194,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/017_3hop1__398232_326948_59893
18,3hop1__398232_326948_10972,When did the place of birth of the performer of Mother-in-Law elect its first black Mayor?,1970s,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""List of mayors of Willoughby"", ""Black people"", ""Childbirth"", ""Mother-in-Law Lounge"", ""Mother-in-Law (song)"", ""Białystok"", ""Affirmative action in the United States"", ""Eugene P. Ruehlmann"", ""Detroit""]","[""Black people"", ""Mother-in-Law Lounge"", ""Mother-in-Law (song)""]",3,7,1051,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/018_3hop1__398232_326948_10972
19,3hop1__857_846_7794,"In 2010, what was the population of the city where the Yongle emperor greeted the person to whom the edict was addressed?",8.005 million,8.005 million,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,"[""Nanjing"", ""Bloomingdale, Florida"", ""Heresy"", ""Sino-Tibetan relations during the Ming dynasty"", ""Linndale, Ohio""]","[""Sino-Tibetan relations during the Ming dynasty"", ""Nanjing""]",3,6,526,frontier_empty,8.005 million,0.8454846143596131,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/019_3hop1__857_846_7794
20,3hop1__857_846_7752,Who moved the capitol from the city where the Yongle emperor greeted the person to whom the edict was addressed to Beijing?,Yuan Shikai,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""History of Beijing"", ""Nanjing"", ""History of the Ming dynasty"", ""Meiji (era)"", ""Sino-Tibetan relations during the Ming dynasty"", ""Heresy"", ""Religion in ancient Rome"", ""Modern history""]","[""Sino-Tibetan relations during the Ming dynasty"", ""Nanjing""]",6,11,1114,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/020_3hop1__857_846_7752
21,3hop1__491648_339990_15538,When did the state where Coles Creek is located reinstate the death penalty?,1984,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Coles Creek (Pennsylvania)"", ""Capital punishment in the United States"", ""List of territorial entities where English is an official language"", ""States of Nigeria"", ""Federalism"", ""Krasnovishersky District"", ""Texas–Indian wars"", ""Socialist Party of Oregon (Columbia County, Oregon)""]","[""Socialist Party of Oregon (Columbia County, Oregon)"", ""Coles Creek (Pennsylvania)"", ""Capital punishment in the United States""]",4,9,706,frontier_empty,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/021_3hop1__491648_339990_15538
22,3hop2__127483_19639_10557,What was the language Auctor comes from during the era of the king who united the tribes in the 9th century later known as?,Medieval Latin,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Germans"", ""Davidic line"", ""Himachal Pradesh"", ""Auctor"", ""Erik Refilsson"", ""Erik Björnsson"", ""Kievan Rus'"", ""Norn language"", ""Paul Georg von Möllendorff"", ""Tajikistan"", ""Armenia"", ""Johannine Comma"", ""Middle Ages"", ""Old English""]","[""Auctor"", ""Middle Ages"", ""Germans""]",7,12,1179,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/022_3hop2__127483_19639_10557
23,3hop1__773338_42197_18397,Where did the arguer that Yuri Bogatyryov's country of citizenship had become an imperialist power declare he would intervene in the Korean conflict?,the Politburo,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Imperialism"", ""Yuri Bogatyryov"", ""Sophia (robot)"", ""Korean War"", ""Culture""]","[""Korean War"", ""Imperialism"", ""Yuri Bogatyryov""]",3,8,1054,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/023_3hop1__773338_42197_18397
24,3hop1__813285_774554_124169,What year did the post end of Governor of the city where the author of Quadragesimo Anno died?,1952,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Governor of Vatican City"", ""Quadragesimo anno"", ""Chihuahua (state)"", ""Edward Winslow"", ""Song of Songs"", ""All in a Day"", ""Census of Quirinius"", ""Flag of Vatican City"", ""2018 Alaska gubernatorial election"", ""John Breathitt"", ""Governor of Oklahoma""]","[""Governor of Vatican City"", ""Quadragesimo anno"", ""Flag of Vatican City""]",3,7,1040,final_rerank_reserve,1952,0.9645850618134963,intermediate_answer,state,state_1,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/024_3hop1__813285_774554_124169
25,4hop1__46196_497223_15840_36002,"What were the Genesis's advantages over the platform with a three letter abbreviation, that had a video game named after the league in charge of the Super Bowl halftime show?",built on 16-bit architectures and offered improved graphics and sound,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""List of Super Bowl halftime shows"", ""Madonna (entertainer)"", ""Sega Genesis"", ""Super Bowl Most Valuable Player Award"", ""Super Bowl XLVII halftime show"", ""Super Bowl XXXVIII"", ""Nintendo Entertainment System"", ""Super Bowl XXXVII"", ""Super Bowl XXXII"", ""NFL (video game)"", ""Super Bowl LV"", ""Beyoncé"", ""Super Nintendo Entertainment System""]","[""List of Super Bowl halftime shows"", ""NFL (video game)"", ""Super Nintendo Entertainment System"", ""Nintendo Entertainment System""]",3,6,1051,final_rerank_reserve,List of Super Bowl halftime shows,0.9305608870649084,grounded,state,state_1,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/025_4hop1__46196_497223_15840_36002
26,4hop1__711307_49925_13759_736921,"The German priest, who wanted Jean Hengen's religious denomination to reform, preached a sermon on Marian devotion a month before his death in what German state?",Saxony-Anhalt,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Mary, mother of Jesus"", ""Ambroise-Marie Carré"", ""Jean Hengen"", ""Wittenberg (district)"", ""Reformation"", ""Jehovah's Witnesses"", ""Radulphe"", ""Świecie County"", ""Biłgoraj County"", ""Betty Eadie"", ""Saint Nicholas Church, Strasbourg"", ""First Great Awakening"", ""Doubt (2008 film)"", ""Livinus""]","[""Reformation"", ""Wittenberg (district)"", ""Mary, mother of Jesus"", ""Jean Hengen""]",7,12,1184,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/026_4hop1__711307_49925_13759_736921
27,4hop2__71753_685934_70784_61381,When was the region that lies to the north of where Israel is located and where The World is located established?,1932,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""The World (archipelago)"", ""Israel"", ""South Asia"", ""Tzelafon"", ""Beaverdell"", ""Geography of Saudi Arabia"", ""East Redonda Island"", ""Manitung Island"", ""Gazit"", ""Saudi Arabia"", ""North East Side (Denver)"", ""Tallebudgera Creek Dam"", ""Champlain, Quebec"", ""Wollaston Peninsula""]","[""Saudi Arabia"", ""The World (archipelago)"", ""Geography of Saudi Arabia"", ""Israel""]",7,12,1125,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/027_4hop2__71753_685934_70784_61381
28,4hop1__73810_32392_823060_610794,In what county is located the city that shares a border with the capital of the state that won the 2017 NCAA Basketball Tournament?,Richland County,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""2017 NCAA Division I Women's Basketball Tournament"", ""States of Nigeria"", ""Forest Acres, South Carolina"", ""Three-point field goal"", ""List of Olympic medalists in basketball"", ""Kansas State Wildcats men's basketball"", ""Ohio State Buckeyes men's basketball"", ""Charleston, South Carolina"", ""Oklahoma City"", ""2016 NCAA Division I Women's Basketball Tournament"", ""Michigan Wolverines men's basketball"", ""University of Memphis""]","[""2017 NCAA Division I Women's Basketball Tournament"", ""WWNQ"", ""Forest Acres, South Carolina"", ""Charleston, South Carolina""]",3,8,1083,final_rerank_reserve,Richland County,0.9692993723392358,intermediate_answer,state,state_1,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/028_4hop1__73810_32392_823060_610794
29,2hop__131455_11960,What is the tallest building in the state where KZAR is located?,JPMorgan Chase Tower,JPMorgan Chase Tower,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,"[""KZAR"", ""Marinablue"", ""Empire State Building"", ""List of tallest buildings in Baltimore"", ""The Kitahama"", ""Houston"", ""List of tallest buildings and structures"", ""1717 Broadway"", ""Wuhan World Trade Tower"", ""Woolworth Building"", ""EMC Insurance Building"", ""Hyperion Tower"", ""3300 North Central Avenue""]","[""KZAR"", ""Houston""]",4,9,707,frontier_empty,JPMorgan Chase Tower,0.8884564010212042,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/musique_random30_seed520_20260619_012509/runs/029_2hop__131455_11960
