index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,steps,llm_calls,generated_tokens,stop_reason,anytime_answer,anytime_answer_score,anytime_answer_source,best_node_type,best_node_id,run_dir
10,10,Selena Quintanilla-Pérez's assistant and head of her fan club will be eligible for parole on what date?,"March 30, 2025","March 30, 2025",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,6,10,838,frontier_empty,"March 30, 2025",0.8547297703991545,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/010_10
11,11,what did the second largest city by population in vietnam also serve as in the first indochina war?,Viet Minh's base,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,11,1034,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/011_11
12,12,"Which three-time Olivier Award winning English actress starred in the 1981 BBC television serial, Sons and Lovers?",Dame Eileen June Atkins,Eileen Atkins,0,0,0.666667,0.666667,0.0,0.666667,0.367879,0.0,0.0,0.0,0.526316,0,3,6,489,high_confidence_root_memory,Eileen Atkins,0.9847639240542311,final_synthesis,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/012_12
13,13,"What forim is Nicholas Dante most famous for writing in, musical, such as ""A Chorus Line"", or epic verse like ""Inferno""?",musical,musical,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,7,14,1007,final_synthesis_reserve,musical,0.9256117616953218,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/013_13
14,14,A former Australian rules football player who played with the Port Adelaide in the South Australian National Football League is the vice president of a video game company based where?,"Indianapolis, Indiana","Indianapolis, Indiana, USA",0,1,0.8,0.8,0.666667,0.8,0.666667,0.5,0.0,0.0,0.952381,0,2,7,900,final_synthesis_reserve,"Indianapolis, Indiana, USA",0.9745686880492538,intermediate_answer,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/014_14
15,15,The Meadowbrook State Parkway connects to the Southern State Parkway in a community with what population as of the 2010 census?,"12,272","12,272",1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,7,12,893,final_synthesis_reserve,"12,272",0.8246100975637023,expansion_candidate,state,state_7,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/015_15
16,16,Do the bands named Phoenix and Shearwater specialize in the exact same genre?,no,No,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,7,12,993,final_synthesis_reserve,No,1.0,final_synthesis,memory,memory_mem_7,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/016_16
17,17,What is the name of the so-called reform opera for Vienna that came before the one first performed in Vienna in the presence of Empress Maria Theresa?,"""Alceste""",Alceste,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,5,10,946,final_synthesis_reserve,Alceste,0.9042084505510397,expansion_candidate,state,state_3,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/017_17
18,18,Kevin Watson currently manages which Southern League football team?,Bishop's Stortford,Bishop's Stortford,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1,3,76,llm_stop_with_root_memory,Bishop's Stortford,0.9425143876549332,memory,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/018_18
19,19,How many Sliver Slugger awards does the player who uses The Boss during his at-bat and also plays for the Yankees?,six-time,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,10,962,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/019_19
20,20,How are Ceephax Acid Crew  and Squarepusher's music similar?,drum and bass electronic musician,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,10,1042,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/020_20
21,21,"""Lesbian Request Denied"" is the third episode of the first season of a series created by who?",Jenji Kohan,Jenji Kohan,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,7,11,838,frontier_empty,Jenji Kohan,0.8270682191347029,expansion_candidate,state,state_3,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/021_21
22,22,"Besides the song ""OK Computer"" what did the same band record in 1995?","""Lucky""",True Love Waits,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,12,977,final_synthesis_reserve,True Love Waits,0.9110514100406873,final_synthesis,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/022_22
23,23,"Charles Barton ""Chuck"" Kendall, Jr. was reportedly interested in purchasing the Los Angeles Clippers from which Jewish-American businessman?",Donald Sterling,Donald Sterling,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,3,8,524,frontier_empty,Donald Sterling,0.8128943830806783,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/023_23
24,24,"Which of the bands, Hot Snakes or UB40, has more band members?",UB40,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,12,1080,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/024_24
25,25,"Which opera has more acts, Louise or Le roi malgré lui?",Louise,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,14,1128,frontier_empty,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/025_25
26,26,"What song from the fourth studio album made by The Who reached No.4 on the UK charts and No. 19 o nthe U.S. ""Billboard"" Hot 100?",Tommy,Pinball Wizard,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,5,139,frontier_empty,Pinball Wizard,0.8406801516515551,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/026_26
27,27,"Which director lived longer, Lowell Sherman or Jonathan Kaplan?",Jonathan Kaplan,Hugh Herbert,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,9,1020,final_synthesis_reserve,Hugh Herbert,0.9952342919686817,grounded,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/027_27
28,28,Elizabeth Wordsworth's father was bishop in what church?,Anglican Church,Anglican Church,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,7,15,1147,frontier_empty,Anglican Church,0.8735999824853036,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/028_28
29,29,San Francisco National Cemetery is located at a park that is part of what National Recreation Area?,Golden Gate National Recreation Area,Presidio of San Francisco,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,16,1036,frontier_empty,Golden Gate National Recreation Area,0.9472546813600946,expansion_candidate,memory,memory_mem_8,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/029_29
30,30,A 1946 musical comedy starred a British actor who lived in what country throughout his adult life?,United States,United States,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,6,11,834,frontier_empty,United States,0.7775286370140023,expansion_candidate,state,state_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/030_30
31,31,What song was number 4 on the charts when a song from FutureSex/LoveSounds was number 1?,Rudebox,Daddy Don't You Walk So Fast,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,7,970,final_synthesis_reserve,Daddy Don't You Walk So Fast,0.8468620051220582,final_synthesis,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/031_31
32,32,Li Yitong played Huang Rong is a tv series directed by who?,Jeffrey Chiang,Jeffrey Chiang,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,6,9,672,frontier_empty,Jeffrey Chiang,0.8659973816807295,expansion_candidate,state,state_3,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/032_32
33,33,What song included on the 59th edition of Now That's What I Call Music was written and recorded by an Australian recording artist?,"""Cheap Thrills"" by Sia","August 5, 2016",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,8,965,final_synthesis_reserve,,0.0,,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/033_33
34,34,Ai-Ling Lee is a Singaporean sound editor who worked on a  biographical survival drama film directed by who?,Jean-Marc Vallée,Jean-Marc Vallée,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,7,9,979,final_synthesis_reserve,Mildred Iatrou Morgan,0.8642293342881905,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/034_34
35,35,"Ekaterina Alexeyevna Davydova skated with which 2006 Olympic champion, two-time World champion, three-time Grand Prix Final champion, and three-time European champion?",Roman Kostomarov,Tatiana Navka,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,10,1046,final_synthesis_reserve,,0.0,,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/035_35
36,36,"What type of television show did Dylan Everett star in, in 2015?",American-Canadian mystery-drama,mystery-drama,0,1,0.666667,0.666667,0.5,0.666667,0.367879,0.367879,0.0,0.0,0.526316,0,7,11,696,frontier_empty,mystery-drama,0.822144433032255,expansion_candidate,state,state_3,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/036_36
37,37,Camp Courtney was named after the Major killed in action at the battle codenamed what?,Operation Iceberg,Operation Iceberg,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,7,13,909,final_synthesis_reserve,Operation Iceberg,0.8631973680243054,expansion_candidate,state,state_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/037_37
38,38,What Irish county are the band that had a concert tour called the In Blue Tour?,County Louth,County Louth,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,6,10,695,frontier_empty,County Louth,0.8680274052577339,expansion_candidate,state,state_3,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/038_38
39,39,How many records did Shane Lynch sell as a member of Boyzone?,25 million,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,10,983,final_synthesis_reserve,,0.0,,state,state_9,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/039_39
40,40,"The actress and singer Heather Morris is best known for her role in which series, becoming a regular character in the second season?",Glee,Glee,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,3,6,306,llm_stop_with_root_memory,Brittany Pierce,0.9710918703730688,grounded,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/040_40
41,41,"What production company is owned by the director of ""She Hate Me""?",40 Acres and a Mule Filmworks,Spike Lee,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,5,337,llm_stop_with_root_memory,Spike Lee,0.8735999978051987,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/041_41
42,42,Which light rail system would one use to visit the museum that explores the impact of modern conflicts on people and society?,Greater Manchester's Metrolink,Greater Manchester's Metrolink,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,8,15,1087,final_synthesis_reserve,Greater Manchester's Metrolink,0.8719252944794728,expansion_candidate,state,state_3,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/042_42
43,43,What corporation does the company that publishes the monthly magazine that focuses almost exclusively on the Western United States and featured photograph by Julius Shulman of a home designed by Rodney Walker belong to?,Southern Progress Corporation,Time Warner,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,698,llm_stop_with_root_memory,Time Warner,0.913961709243071,memory,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/043_43
44,44,"Who was born first, Grigory Margulis or Leonid Levin?",Gregori Aleksandrovich Margulis,Grigory Margulis,0,0,0.4,0.4,0.0,0.4,0.303265,0.0,0.0,0.0,0.344828,0,8,12,1042,final_synthesis_reserve,Grigory Margulis,0.9399512368185237,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/044_44
45,45,"Aside from the all-NBA third team member in 1995 who was also a three-time NBA All-Star and the NBA Sixth Man of the Year twice, which other two players were selected for the 1997 NBA All-Star Game from the Seattle SuperSonics?","Gary Payton, Shawn Kemp",Shawn Kemp and Gary Payton,0,1,0.888889,0.888889,0.571429,0.444444,0.8,0.5,0.0,0.0,0.97561,0,6,11,1089,final_synthesis_reserve,1996–97 Seattle SuperSonics season,1.0,grounded,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/045_45
46,46,Henry W. Bloch School of Management is named after the founder of an American tax preparation company that is based where?,Kansas City,Kansas City,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,5,9,652,frontier_empty,Kansas City,0.8142556337741902,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/046_46
47,47,"Hairy Jeremy was a television show created in a style that, when it uses plasticine, is called what?",clay animation,clay animation,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,8,13,937,final_synthesis_reserve,clay animation,0.8735999964184815,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/047_47
48,48,"What 1997 song was on the Garth Brooks album that debuted at #1 on the ""Billboard"" 200?",Two Piña Coladas,Two Piña Coladas,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,6,13,1011,final_synthesis_reserve,,0.0,,memory,memory_mem_7,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/048_48
49,49,Summer Holiday starred what actor who won  a BAFTA in 1954>,David Kossoff,Cliff Richard,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,9,888,final_synthesis_reserve,Cliff Richard,0.8735999933550932,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/049_49
50,50,What nationality was the inventor of the Alexander Technique for retraining the mind and body to avoid muscular tension?,Australian,Australian,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,4,8,390,frontier_empty,Australian,0.9609405781636369,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/050_50
51,51,Who was a supporting cast member of King Rat and was knighted in February 2001?,Sir Thomas Daniel Courtenay,Bryan Forbes,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,10,916,final_synthesis_reserve,Bryan Forbes,0.7404,final_synthesis,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/051_51
52,52,In which country did Ahmed Khader Al-Muwallad win a gold medal?,"Ashgabat, Turkmenistan",Saudi Arabia,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,11,582,high_confidence_root_memory,Saudi Arabia,0.9608577313845647,intermediate_answer,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/052_52
53,53,Are The Datsuns and The Black Crowes both rock bands?,yes,Yes,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,3,6,428,high_confidence_root_memory,Yes,0.8735999999999999,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/053_53
54,54,Which professional baseball player was born in 1984 and played as a rookie for the Los Angeles Dogers in 2007?,Matthew Ryan Kemp,"Joel Guzmán, Matt Kemp",0,0,0.25,0.25,0.0,0.25,0.2,0.0,0.0,0.0,0.3125,0,5,10,970,final_synthesis_reserve,,0.0,,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/054_54
55,55,"""When a Woman Loves"" is the first single by singer R. Kelly from his eleventh studio album named what?","""Love Letter""",Love Letter,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,3,69,llm_stop_with_root_memory,Love Letter,0.9481912615011682,memory,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/055_55
56,56,The Kilby International Awards were named after the inventor who discovered what electronics phenomenon?,integrated circuit,integrated circuit,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,7,16,1062,frontier_empty,,0.0,,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/056_56
57,57,What type of profession do Dave Pirner and Les McKeown both have?,singer,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,13,1013,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/057_57
58,58,Are John le Carré and Tim Winton both novelists?,yes,Yes,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,3,7,494,llm_stop_with_root_memory,Yes,1.0,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/058_58
59,59,"Which band was formed first, Wire or Young the Giant?",Wire,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,14,974,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/059_59
60,60,"""Coming Over"" is the second Japanese single album by a boy group that debuted in what year?",2012,2012,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,6,9,763,frontier_empty,2012,0.7601925118081392,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/060_60
61,61,Are Mike Bryan and Ray Ruffels both tennis players?,yes,Yes,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,4,8,575,llm_stop_with_root_memory,Yes,1.0,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/061_61
62,62,SkyJump Las Vegas is located at a hotel on what street?,Las Vegas Boulevard,Las Vegas Boulevard,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,8,15,937,frontier_empty,Las Vegas Boulevard,0.8735999999999999,final_synthesis,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/062_62
63,63,In what european city is a location of the college from which the woman known as Comic Book Girl 19 received her degree?,"Lacoste, France","Lacoste, France",1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,9,13,1093,final_synthesis_reserve,"Lacoste, France",0.7988607852170305,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/063_63
64,64,"Who has worked for more film companies, Kelly Reichardt or Jacques Tourneur?",Jacques Tourneur,Christopher Blauvelt,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,9,1026,final_synthesis_reserve,Christopher Blauvelt,0.9185387841250702,grounded,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/064_64
65,65,"Who was the director behind the Cirque du Soleil show in Las Vegas that was first performed on December 25, 1993?",Franco Dragone,Andrew Adamson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,8,856,frontier_empty,Andrew Adamson. The,0.917862951746593,grounded,state,state_2,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/065_65
66,66,The father of Manning Marius Kimmel retired from the Navy in what year?,1942,1942,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,7,14,1132,frontier_empty,1942,0.9345708305257802,expansion_candidate,state,state_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/066_66
67,67,Sony/Philips Digital Interface Format can transmit over what Toshiba optical fiber connector system?,"TOSLINK (from ""Toshiba Link"") is a standardized optical fiber connector system.",TOSLINK,0,1,0.181818,0.181818,0.0,0.181818,0.000123,0.0,0.0,0.0,0.10989,0,8,15,1100,final_synthesis_reserve,TOSLINK,0.8735999997970999,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/067_67
68,68,"Which Austrian and later American chess master who was also a highly influential writer and chess theoretician competed for the first contest  that was defined ""in advance"" as being for the world championship?",Steinitz,Wilhelm Steinitz,0,1,0.666667,0.666667,0.0,0.666667,0.5,0.0,0.0,0.0,0.909091,0,4,8,613,llm_stop_with_root_memory,Wilhelm Steinitz,0.9735999997969674,final_synthesis,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/068_68
69,69,What company produced both The Little Mermaid and The Strongest Man in the World?,Walt Disney,Walt Disney Feature Animation,0,1,0.666667,0.666667,0.5,0.666667,0.5,0.333333,0.0,0.0,0.909091,0,6,12,994,final_synthesis_reserve,The Little Mermaid: Ariel's Beginning,0.8735999995016314,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/069_69
70,70,Among Kele Okereke and Jon Hume who made the New Zealand band Evermore?,Jon Hume,Jon Hume,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,3,7,579,llm_stop_with_root_memory,Jon Hume,0.9682670489517797,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/070_70
71,71,Did Zaza Pachulia win an NBA Championship with the Atlanta Hawks?,Zaza Pachulia,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,11,1035,final_synthesis_reserve,No,0.9700948421129497,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/071_71
72,72,Bill Bryson grew up in a city that is the seat of which county ?,Polk County,Polk County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,7,13,899,frontier_empty,Polk County,0.8064407199271951,expansion_candidate,state,state_3,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/072_72
73,73,Why is Bangor Daily News talkin about Sawin Millett?,Commissioner by the Maine Senate,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,9,1003,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed1962_20260510_034248/runs/073_73
