index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,steps,llm_calls,generated_tokens,stop_reason,anytime_answer,anytime_answer_score,anytime_answer_source,best_node_type,best_node_id,run_dir
25,25,Which segment of If These Walls Could Talk did the Goddess of Pop direct?,the third,third,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,9,18,945,final_synthesis_reserve,third,0.8785623924067361,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/025_25
26,26,Who is is known domestically for his humorous videos and stage performances and released his sixth studio album in 2012?,Psy,Bo Burnham,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,11,895,final_synthesis_reserve,Bo Burnham,0.16880000000000003,closed_book_initial,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/026_26
27,27,"During the 2004-05 Atlanta Hawks season, the team acquired a former professional basketball player, who is the current head coach of what team?",Cleveland Cavaliers,Tulane University men's basketball team,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,11,927,final_synthesis_reserve,Tulane University men's basketball team,0.8953046968034936,final_synthesis,memory,memory_mem_7,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/027_27
28,28,"What mine was operated by Royal Oak Mines at at earlier date, Kemess Mine or Colomac Mine?",The Colomac Mine,Colomac Mine,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,5,13,979,final_synthesis_reserve,Colomac Mine,0.857401179332786,final_synthesis,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/028_28
29,29,In which football league does the son of Souleyman Sané play?,Premier League,Premier League,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,4,9,655,frontier_empty,Premier League,0.8239689843092715,expansion_candidate,state,state_3,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/029_29
30,30,Who is younger Chris Gould or Robbie Gould ?,Chris Gould,Chris Gould,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,7,10,903,final_synthesis_reserve,Chris Gould,0.854516584047306,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/030_30
31,31,"Which player won more Grand Slam titles, Kevin Ullyett or Billie Jean King?",Billie Jean King,Billie Jean King,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,5,10,955,final_synthesis_reserve,Billie Jean King,0.16880000000000003,closed_book_initial,state,state_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/031_31
32,32,Who was involved in observing the natural progression of untreated syphilis in rural African-American men in Alabama?,John Charles Cutler,Public Health Service,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,8,953,final_synthesis_reserve,Public Health Service,0.9700261950217448,intermediate_answer,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/032_32
33,33,"The castle where ""Spook Squad"" was filmed is in what part of Scotland?","Aberdeenshire, Scotland",Aberdeenshire,0,1,0.666667,0.666667,0.0,0.666667,0.367879,0.0,0.0,0.0,0.526316,0,4,9,506,frontier_empty,Fyvie Castle,0.8053352648006253,expansion_candidate,state,state_2,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/033_33
34,34,Where are Catcha Lake and Hedley Mascot Mine located?,"British Columbia, Canada","Catcha Lake is in Nova Scotia, Canada; Hedley Mascot Mine is in Hedley, British Columbia, Canada",0,1,0.315789,0.315789,0.235294,0.315789,0.1875,0.133333,0.071429,0.0,0.697674,0,8,14,991,final_synthesis_reserve,"Catcha Lake is in Nova Scotia, Canada; Hedley Mascot Mine is in Hedley, British Columbia, Canada",1.0,final_synthesis,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/034_34
35,35,Which British racing driver has raced for 7 different teams and won the European Grand Prix in 1999?,Johnny Herbert,Johnny Herbert,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,6,11,873,final_synthesis_reserve,Johnny Herbert,0.8476961453663973,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/035_35
36,36,"What is the birth name of the disc jockey that notably used Mark Wirtz's song ""A Touch of Velvet, A Sting of Brass"" on their Radio Caroline show?",David Patrick Griffin,Antony Kenneth Blackburn,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,9,908,final_synthesis_reserve,Antony Kenneth Blackburn,0.9237688467357813,final_synthesis,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/036_36
37,37,"High School Confidential, an eight part documentary followed twelve high school teenagers from a high school in Overland Park, Kansas that ranked what in the 2009 Newsweek ranking of the top 1,500 high schools in the United States?",#364,#364,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,5,10,696,frontier_empty,#364,0.9317837018635624,final_synthesis,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/037_37
38,38,"The historical Nimavar school in the Nimavar Bazaar, or bazar, is located in which country?",Iran,Iran,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,4,71,llm_stop_with_root_memory,Iran,0.9450192490233253,memory,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/038_38
39,39,What magazine was started in 1925 and features the work of Barry Werth?,The New Yorker,The New Yorker,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,6,11,926,final_synthesis_reserve,The New Yorker,0.16880000000000003,closed_book_initial,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/039_39
40,40,An American pharmacist was inspired to invent cola due to what recipe from  Angelo Mariani?,coca wine,Vin Mariani,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,9,443,frontier_empty,coca wine,0.8390448783508059,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/040_40
41,41,Which is the Birthplace of Sir Isaac Newton and has a neighboring village called Belvor?,Woolsthorpe,Woolsthorpe-by-Colsterworth,0,1,0.5,0.5,0.0,0.5,0.333333,0.0,0.0,0.0,0.833333,0,6,13,1021,final_synthesis_reserve,Woolsthorpe-by-Colsterworth,1.0,final_synthesis,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/041_41
42,42,Are Wake Forest University and Pennsylvania State University both located in the US?,yes,Yes,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,7,13,937,final_synthesis_reserve,Yes,0.16880000000000003,closed_book_initial,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/042_42
43,43,Are the 1908 Ex parte Young and 1948 McCollum v. Board of Education United States Supreme Court cases related to each other in any way?,no,No,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,4,9,946,final_synthesis_reserve,No,0.8903768464522858,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/043_43
44,44,Shadi Attieh is often referred to as the Lebanese version of a footballer who plays for what Major League Soccer team?,Los Angeles Galaxy,Los Angeles Galaxy,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,7,14,872,final_synthesis_reserve,Los Angeles Galaxy,0.8460079760676981,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/044_44
45,45,"Was Pennsylvania State University or University of California, San Francisco founded first?",Pennsylvania State University,"March 26, 1935",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,12,914,final_synthesis_reserve,"March 26, 1935",0.9341541374049913,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/045_45
46,46,What actor born in 1951 starred in Aaj Ka Robin Hood?,Nana Patekar,Nana Patekar,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,7,11,893,final_synthesis_reserve,Nana Patekar,0.9018784270222242,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/046_46
47,47,Are Der Rosenkavalier and I Capuleti e i Montecchi both comic operas?,no,No,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,6,10,870,final_synthesis_reserve,No,0.16880000000000003,closed_book_initial,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/047_47
48,48,"Produce 101, which produced I.O.I, cost the company Mnet how much to produce?",about four billion won,about four billion won (approximately $3.4 million),0,1,0.666667,0.666667,0.6,0.666667,0.5,0.428571,0.333333,0.2,0.909091,0,7,13,918,final_synthesis_reserve,four billion won,0.9163036848623731,expansion_candidate,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/048_48
49,49,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,Applications Technology Satellites,Apollo program,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,13,1019,final_synthesis_reserve,Apollo program,0.16880000000000003,closed_book_initial,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/049_49
50,50,"At what intersection was the former home of the wooden roller coaster now located at Six Flags Great America in Gurnee, Illinois located?",North Avenue and First Avenue,North Avenue and First Avenue,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,7,12,627,frontier_empty,North Avenue and First Avenue,0.933882624779194,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/050_50
51,51,Which Comcast-owned film studio produced the movie Radio Patrol?,Universal Pictures,Universal Pictures,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,8,12,892,final_synthesis_reserve,Universal Pictures,0.8700104293815636,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/051_51
52,52,"Who wrote lyrics for both ""Little Shop of Horrors"" and the song ""Be Our Guest?""",Howard Elliott Ashman,Howard Ashman,0,1,0.8,0.8,0.0,0.8,0.606531,0.0,0.0,0.0,0.689655,0,4,10,701,high_confidence_root_memory,Howard Ashman,0.862883580591121,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/052_52
53,53,When was the brewery founded which has The Stag Inn Hastings as a tied house ?,1698,1698,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,6,15,974,final_synthesis_reserve,1845,0.16880000000000003,closed_book_initial,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/053_53
54,54,"Who was an actor actor in the film The Ladder of Lies and was born October 23, 1893?",Jean Acker,Ethel Clayton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,12,938,final_synthesis_reserve,Ethel Clayton,0.7962045115808074,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/054_54
55,55,What are both Caleb Shomo and Brian Welch?,singer,musicians,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,11,985,final_synthesis_reserve,musicians,0.16880000000000003,closed_book_initial,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/055_55
56,56,"Mesilla Park, New Mexico is located on the south side of the seat of what county?",Doña Ana,Doña Ana County,0,1,0.857143,0.857143,0.8,0.857143,0.75,0.666667,0.5,0.0,0.967742,0,10,16,977,frontier_empty,Doña Ana County,0.853322676510779,expansion_candidate,memory,memory_mem_9,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/056_56
57,57,"Which agreement resulted from multi-party talks held in St Andrews in Fife, Scotland and was opposed by the Concerned Republicans?",The St Andrews Agreement,St Andrews Agreement,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,9,13,910,final_synthesis_reserve,St Andrews Agreement,0.8889078665027732,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/057_57
58,58,Hostel: Part III is the first film in the series to be neither written nor directed by a director born in which year ?,1972,1972,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,6,12,959,final_synthesis_reserve,1972,0.7258778255964246,final_synthesis,memory,memory_mem_8,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/058_58
59,59,What's the name of the differential equation that was developed by the German physicist who was the doctoral advisor to another German Physicist who identified the Stark effect?,Lommel differential equation,Lommel differential equation,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,6,13,978,final_synthesis_reserve,Schrödinger equation,0.16880000000000003,closed_book_initial,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/059_59
60,60,"Meghan Strange is an American actress and voice actress, known for her role as Robin on what American animated television series produced for Disney Channel?",Sofia the First,Sofia the First,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,8,13,800,frontier_empty,Sofia the First,0.9053885254776649,final_synthesis,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/060_60
61,61,James Stuart became a specialist of a rhythmic pattern charecterised by what?,characterised by a moderately fast to very fast tempo,patter song,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,16,1018,final_synthesis_reserve,patter song,1.0,final_synthesis,state,state_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/061_61
62,62,When is the birthday of the British-Irish heiress who worked on the Optimist In Black studio album?,9 November 1967,9 November 1967,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,8,13,758,frontier_empty,9 November 1967,0.9141522234149252,final_synthesis,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/062_62
63,63,In what year was the football club for which Reuven Niemeijer plays founded?,1903,1903,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,4,9,576,frontier_empty,1903,0.8278999383291916,expansion_candidate,state,state_3,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/063_63
64,64,What are the colors of the tricolour flag that was adopted in 1919?,"green (at the hoist), white and orange","red, blue and white",0,0,0.4,0.4,0.0,0.2,0.303265,0.0,0.0,0.0,0.344828,0,6,13,961,final_synthesis_reserve,"red, blue and white",0.944899819890807,final_synthesis,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/064_64
65,65,"What Electoral Division in Victoria contained a suburb of Melbourne with a population of 25,147 at the 2016 Census?",The Division of Fawkner,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,13,871,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/065_65
66,66,Jamal Igle was known for illustrative work on which DC Comics publication?,Firestorm,Supergirl,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,13,940,final_synthesis_reserve,Supergirl,0.9970789203530688,final_synthesis,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/066_66
67,67,What country is the member of Gujarat Legislative Assembly and parliament representing?,Jamnagar,India,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,17,874,final_synthesis_reserve,India,1.0,final_synthesis,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/067_67
68,68,"Charles Scribner's Sons publishes the books of what author whose books cover subjects such as the Cold War, mathematics, politics, and economics, and global terrorism?","Donald Richard ""Don"" DeLillo",Don DeLillo,0,1,0.666667,0.666667,0.5,0.666667,0.367879,0.367879,0.0,0.0,0.526316,0,8,13,998,final_synthesis_reserve,Don DeLillo,0.878570827435865,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/068_68
69,69,Dangerous is a book by which political commentator?,Milo Yiannopoulos,Milo Yiannopoulos,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,4,81,llm_stop_with_root_memory,Milo Yiannopoulos,0.904883640273159,memory,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/069_69
70,70,The Nun is based on what film series based on the real life cases of Ed and Lorraine Warren?,The Conjuring,The Conjuring,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,5,10,648,frontier_empty,The Conjuring,1.0,final_synthesis,state,state_1,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/070_70
71,71,When was the city George Consider Hale was born in founded?,in the 1830s,1850,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,8,621,frontier_empty,1850,0.8508988692193091,expansion_candidate,state,state_3,/workspace/TDCA/batch_outputs/hotpot_random100_seed20260504_20260505_085137/runs/071_71
