index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,retrieved_titles,gold_titles,num_retrieved,num_reasoning_steps,stop_reason,generation_empty,llm_finish_reason,llm_error,prediction_source,llm_debug_summary,run_dir
11,2hop__608902_653666,Who is the mother of Katharine Smith Salisbury's brother?,"[""Lucy Mack Smith""]",Lucy Mack Smith,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,"[""Zadie Smith"", ""Minnie Cumnock Blodgett"", ""Katharine Brown"", ""Dweezil Zappa"", ""Katharine Smith Salisbury""]","[""Katharine Smith Salisbury"", ""History of Joseph Smith by His Mother""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/011_2hop__608902_653666
12,2hop__61664_786853,Who is the spouse of the voice actor of Batman in The Lego Batman Movie?,"[""Amy Poehler""]",Amy Poehler,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Will Friedle"", ""The Lego Batman Movie"", ""The Lego Movie (franchise)"", ""Two-Face"", ""The Lego Batman Movie"", ""On Broadway (film)"", ""The Lego Batman Movie"", ""Joe Chill"", ""Damian Wayne"", ""Batman: Arkham City""]","[""On Broadway (film)"", ""The Lego Batman Movie""]",10,2,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/012_2hop__61664_786853
13,2hop__151705_141308,What company is I Dig Love's record label a part of?,"[""Apple Corps""]",Apple Corps Ltd,0,1,0.8,0.8,0.666667,0.8,0.666667,0.5,0.0,0.0,0.952381,1,"[""I Dig Love"", ""Barbara Pittman"", ""Sony Music"", ""Sony Music"", ""For Someone I Love""]","[""I Dig Love"", ""Apple Records""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/013_2hop__151705_141308
14,2hop__424908_500483,"What shares a border with the administrative district where Bieliny, Świętokrzyskie Voivodeship is the capital?","[""Gmina Daleszyce""]","Gmina Daleszyce, Gmina Górno, Gmina Łagów, Gmina Pierzchnica, and Gmina Raków",0,1,0.25,0.25,0.142857,0.25,0.142857,0.076923,0.0,0.0,0.625,1,"[""Bieliny, Świętokrzyskie Voivodeship"", ""Cisów-Orłowiny Landscape Park"", ""Wilczyce, Świętokrzyskie Voivodeship"", ""Wojciechowice, Opatów County"", ""Obice"", ""Bieliny, Świętokrzyskie Voivodeship"", ""Cisów-Orłowiny Landscape Park"", ""Gmina Łubnice, Świętokrzyskie Voivodeship"", ""Gmina Waśniów"", ""Obice"", ""Bieliny, Świętokrzyskie Voivodeship"", ""Cisów-Orłowiny Landscape Park"", ""Wilczyce, Świętokrzyskie Voivodeship"", ""Obice"", ""Wojciechowice, Opatów County""]","[""Cisów-Orłowiny Landscape Park"", ""Bieliny, Świętokrzyskie Voivodeship""]",15,3,max_steps,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/014_2hop__424908_500483
15,2hop__91626_96912,Who gives out the prize named after the author of The Wealth of Nations?,"[""University of Cambridge"", ""Cambridge""]",The University of Cambridge,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,"[""The Wealth of Nations"", ""Adam Smith Prize"", ""Sophie Prize"", ""Francis Ambrière"", ""Nobel Prize in Literature""]","[""Adam Smith Prize"", ""The Wealth of Nations""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/015_2hop__91626_96912
16,2hop__83800_747874,Who's the sibling of the player who won the men's wimbledon championship 2016?,"[""Jamie Murray""]",Jamie Murray,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,"[""Raatbek Sanatbayev"", ""1999 Wimbledon Championships – Men's Singles"", ""Storvreta IBK"", ""2017 Wimbledon Championships – Men's Singles"", ""Roger Federer"", ""2017 Wimbledon Championships – Men's Singles"", ""Storvreta IBK"", ""1999 Wimbledon Championships – Men's Singles"", ""Raatbek Sanatbayev"", ""2015 Wimbledon Championships""]","[""2011 Valencia Open 500 – Doubles"", ""2016 Wimbledon Championships""]",10,2,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/016_2hop__83800_747874
17,2hop__814856_110882,What is the Smile performer's birthday?,"[""1 January 1986""]","May 1, 1967",0,0,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,0,"[""Just to See You Smile"", ""O Sorriso do Lagarto"", ""Madonna (entertainer)"", ""Giovanni Cifolelli"", ""Please Smile Again"", ""Just to See You Smile"", ""Madonna (entertainer)"", ""O Sorriso do Lagarto"", ""Spexy Beast"", ""Please Smile Again"", ""Just to See You Smile"", ""Madonna (entertainer)"", ""O Sorriso do Lagarto"", ""Spexy Beast"", ""Please Smile Again""]","[""James Cottriall"", ""Smile (James Cottriall song)""]",15,3,max_steps,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/017_2hop__814856_110882
18,2hop__263728_705527,Who is the father of the father of Anwer Ali?,"[""Ahmad Shah Bahadur""]",Not specified in the given contexts,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Anwer Ali"", ""Cages"", ""Lucy Kennedy"", ""Ali Mitgutsch"", ""Infidel: My Life"", ""Qudsia Begum"", ""Anwer Ali"", ""Idries Shah"", ""Ali"", ""Helen Vlachos"", ""Qudsia Begum"", ""Anwer Ali"", ""Idries Shah"", ""Ali"", ""Helen Vlachos""]","[""Anwer Ali"", ""Qudsia Begum""]",15,3,max_steps,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/018_2hop__263728_705527
19,2hop__88834_356793,Who is the father of Nim's actress in Return to Nim's Island?,"[""Steve Irwin"", ""The Crocodile Hunter""]",Steve Irwin,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Daddy's Home (film)"", ""Leonhard Seppala"", ""51st state"", ""A Child from the South"", ""Shin Kyeong-nim"", ""A Child from the South"", ""My Daddy, the Crocodile Hunter"", ""Daddy's Home (film)"", ""The Green Berets (film)"", ""Nigerian Institute of Management""]","[""Return to Nim's Island"", ""My Daddy, the Crocodile Hunter""]",10,2,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/019_2hop__88834_356793
20,2hop__13353_85402,What is the capitol of the country where the Prunus spinosa leaves much sooner?,"[""Brussels""]",Brussels,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,"[""Biodiversity"", ""Abuja"", ""Canton of Zürich"", ""Sooner or Later (Larry Graham song)"", ""Gujarat Legislative Assembly""]","[""Biodiversity"", ""Belgium""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/020_2hop__13353_85402
21,2hop__2148_78851,Which professional sports team does not play their home games at the same location where the Amateur Boxing Golden Gloves event is held?,"[""Brooklyn Nets NBA"", ""Brooklyn""]",Vermont Lady Voltage,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""New York City"", ""Floyd Mayweather Jr."", ""Melbourne"", ""Vermont Lady Voltage"", ""Official game (baseball)"", ""New York City"", ""Melbourne"", ""Vermont Lady Voltage"", ""Baseball at the 1984 Summer Olympics"", ""Floyd Mayweather Jr.""]","[""New York City"", ""Sports in the New York metropolitan area""]",10,2,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/021_2hop__2148_78851
22,2hop__58168_38663,What was the percentage that the Dow Jones fell when the US had the highest unemployment rate?,"[""54.7%""]",22.61%,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Black Monday (1987)"", ""Black Monday (1987)"", ""Tanzania"", ""Copyright infringement"", ""Portugal""]","[""Tanzania"", ""Unemployment in the United States""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/022_2hop__58168_38663
23,2hop__58168_1783,Who was the mayor of New York during the time when the US had its highest unemployment rate?,"[""Fiorello La Guardia""]",O’Brien,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""New York City"", ""New York City"", ""Full employment"", ""Howard B. Myers"", ""Unemployment in the United States""]","[""Unemployment in the United States"", ""New York City""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/023_2hop__58168_1783
24,2hop__752214_639679,Who is the spouse of the author of Queen of the Elephants?,"[""Clio Goldsmith""]",Not specified in the given contexts,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Dumbo"", ""Queen of the Elephants"", ""Diane Kunz"", ""Piper Kerman"", ""The Scarlet Letters"", ""Dumbo"", ""Queen of the Elephants"", ""Piper Kerman"", ""José and Pilar"", ""Daenerys Targaryen"", ""Dumbo"", ""Queen of the Elephants"", ""Piper Kerman"", ""José and Pilar"", ""Daenerys Targaryen""]","[""Queen of the Elephants"", ""Clio Goldsmith""]",15,3,max_steps,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/024_2hop__752214_639679
25,2hop__265989_531490,Who is the mother of the screenwriter of WarGames?,"[""Jane Greer""]",The mother of the screenwriter of WarGames is not identified in the provided context,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""WarGames"", ""Dungeons & Dragons"", ""Nina Companeez"", ""Eva Ionesco"", ""The Campaign for North Africa"", ""WarGames"", ""The Campaign for North Africa"", ""Rich Banner"", ""Nina Companeez"", ""Dungeons & Dragons"", ""WarGames"", ""Eva Ionesco"", ""The Campaign for North Africa"", ""Nina Companeez"", ""Kyan Khojandi""]","[""Lawrence Lasker"", ""WarGames""]",15,3,max_steps,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/025_2hop__265989_531490
26,2hop__557284_160249,Which years did the war with Antigone's spouse occur?,"[""323–272 BC""]",Antigone had no spouse; there was no war with her spouse,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Civil disobedience"", ""June Brown"", ""Christel Khalil"", ""George Wickham"", ""Hieronymus of Cardia""]","[""Hieronymus of Cardia"", ""Ptolemy (son of Pyrrhus)""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/026_2hop__557284_160249
27,2hop__32887_235620,Who fathered Emperor Ai of the Chinese dynasty with the oldest remaining wooden buildings?,"[""Emperor Zhaozong of Tang"", ""Li Jie"", ""Li Ye""]",Emperor Zhaozong of Tang,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,"[""Han dynasty"", ""Princess Tuoba"", ""Empress He (Tang dynasty)"", ""Dagenham idol"", ""Emperor Fei of Jin""]","[""Han dynasty"", ""Empress He (Tang dynasty)""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/027_2hop__32887_235620
28,2hop__72487_510545,Who is the spouse of the actor that plays vision in avengers age of ultron?,"[""Jennifer Connelly""]",Jennifer Connelly,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Visual acuity"", ""Avengers: Age of Ultron"", ""Paul Bettany"", ""Christel Khalil"", ""Avengers: Infinity War"", ""A Beautiful Mind (soundtrack)"", ""Paul Bettany"", ""Christel Khalil"", ""Jeremy Staat"", ""Avengers: Age of Ultron"", ""A Beautiful Mind (soundtrack)"", ""Paul Bettany"", ""Christel Khalil"", ""Jeremy Staat"", ""Avengers: Age of Ultron""]","[""A Beautiful Mind (soundtrack)"", ""Paul Bettany""]",15,3,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/028_2hop__72487_510545
29,2hop__442175_56873,When did the team that Jamie Ward is a member of win the FA Cup?,"[""1898 and 1959""]",Never,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Jamie Ward"", ""FC Barcelona"", ""Newcastle United F.C."", ""John Terry"", ""Everton F.C.""]","[""Jamie Ward"", ""Nottingham Forest F.C.""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/029_2hop__442175_56873
30,2hop__96177_62765,Who did the star of Dark Hazard play in The Ten Commandments?,"[""Dathan""]",Humphrey Bogart did not appear in *The Ten Commandments*,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Christopher Pike (Star Trek)"", ""The Ten Commandments (1956 film)"", ""The Ten Commandments (1923 film)"", ""Guy Williams (actor)"", ""Honour thy father and thy mother"", ""The Ten Commandments (1923 film)"", ""Dark Victory"", ""The Ten Commandments (1956 film)"", ""Christopher Pike (Star Trek)"", ""Honour thy father and thy mother""]","[""Dark Hazard"", ""The Ten Commandments (1956 film)""]",10,2,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/030_2hop__96177_62765
31,2hop__21103_16334,"In a 2010 study, what modern population is most closely related to the group that represents the majority of modern Jewry?","[""modern-day Italians""]",Italians,0,1,0.5,0.5,0.0,0.5,0.135335,0.0,0.0,0.0,0.357143,1,"[""Ashkenazi Jews"", ""Anthropology"", ""Jews"", ""Harpactes"", ""The Bellarosa Connection""]","[""Jews"", ""Ashkenazi Jews""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/031_2hop__21103_16334
32,2hop__770487_494646,What administrative territorial entity contains the headquarters of the Mono Lake Committee?,"[""Mono County"", ""Mono County, California""]",Mono County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Minsk Region"", ""Mono Lake Committee"", ""Crowley Lake"", ""Pangi Territory"", ""Alamnagar""]","[""Lee Vining, California"", ""Mono Lake Committee""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/032_2hop__770487_494646
33,2hop__95172_152907,What city is the actress in Signora Enrica from?,"[""La Goulette"", ""Tunis"", ""Rome""]","La Goulette (a neighborhood of Tunis, Tunisia)",0,1,0.5,0.5,0.333333,0.5,0.333333,0.2,0.0,0.0,0.833333,1,"[""Signora Enrica"", ""Peppino e la vecchia signora"", ""Le foto proibite di una signora per bene"", ""The Balloon Farm"", ""Bellver Castle"", ""Signora Enrica"", ""Claudia Cardinale"", ""The Balloon Farm"", ""Fred Schwengel Memorial Bridge"", ""Bellver Castle""]","[""Claudia Cardinale"", ""Signora Enrica""]",10,2,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/033_2hop__95172_152907
34,2hop__449673_91104,What is the experimental satellite which was the forerunner to the communication satellite of the operator of the RESOURCESAT-2 called?,"[""ATS - 6 (Applications Technology Satellite - 6)"", ""ATS-6""]",ATS-6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Resourcesat-2"", ""BeiDou"", ""ATS-6"", ""TDRS-6"", ""BeiDou""]","[""ATS-6"", ""Resourcesat-2""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/034_2hop__449673_91104
35,2hop__61143_165532,Who is the spouse of the actor who played hannibal smith in the a team?,"[""Sherry Boucher""]",Elizabeth Ashley,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Tuppy Owen-Smith"", ""Tanisha Smith"", ""Rod Smith (wide receiver)"", ""Gaspard Ulliel"", ""John \""Hannibal\"" Smith"", ""Five Days from Home"", ""John \""Hannibal\"" Smith"", ""Piper Kerman"", ""Joy Harmon""]","[""Five Days from Home"", ""John \""Hannibal\"" Smith""]",9,2,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/035_2hop__61143_165532
36,2hop__511296_2684,What was the name of the law passed by the actor from Terminator?,"[""\""Donda West Law\""""]",None — Arnold Schwarzenegger did not pass any of the laws mentioned in the context,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Terminator (character)"", ""Memorial Day"", ""In the Name of the Law (1932 film)"", ""Housing and Community Development Act of 1974"", ""Mawson Peninsula""]","[""Kanye West"", ""Terminator (character)""]",5,1,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/036_2hop__511296_2684
37,2hop__132472_684936,The company making ALARM follows which company?,"[""BAC""]",Cannot be determined from given contexts,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""Amblimation"", ""Beer"", ""East India Company"", ""Tianjin Port (Group) Company"", ""Saint Helena"", ""Amblimation"", ""The Alarm (film)"", ""Beer"", ""Night Alarm"", ""Colt Python""]","[""Sea Wolf (missile)"", ""ALARM""]",10,2,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/037_2hop__132472_684936
38,2hop__78873_461854,Who is the female star in Gone with the Wind married to?,"[""Laurence Olivier""]",She was previously married to Herbert Leigh Holman (1932–1939),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Gone with the Wind (film)"", ""21 Days"", ""Lone Star Wind Farm"", ""Loew's Grand Theatre"", ""The Wizard of Oz (1939 film)"", ""Gone with the Wind (film)"", ""Darlings of the Gods"", ""Frankly, my dear, I don't give a damn"", ""21 Days"", ""Loew's Grand Theatre""]","[""Gone with the Wind (film)"", ""Darlings of the Gods""]",10,2,final_answer,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/038_2hop__78873_461854
39,2hop__66167_72467,Where did the player who scored the most points in a NBA season go in the NBA Draft?,"[""Seattle SuperSonics"", ""Sonics""]",Not specified in the provided context,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""List of National Basketball Association annual scoring leaders"", ""Wardell Jackson"", ""Albert Burditt"", ""List of National Basketball Association annual scoring leaders"", ""Jim Farmer"", ""List of National Basketball Association annual scoring leaders"", ""2007 NBA draft"", ""NBA high school draftees"", ""Albert Burditt"", ""Jim Farmer"", ""List of National Basketball Association annual scoring leaders"", ""2007 NBA draft"", ""Frank Kudelka"", ""NBA high school draftees"", ""Dwyane Wade""]","[""List of National Basketball Association annual scoring leaders"", ""2007 NBA draft""]",15,3,max_steps,False,stop,,primary,api=chat_completions,outputs/musique_ircot_sparse_random_seed520_20260523_100943_ircot_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/039_2hop__66167_72467
