index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,retrieved_titles,gold_titles,num_retrieved,num_reasoning_steps,stop_reason,generation_empty,llm_finish_reason,llm_error,prediction_source,llm_debug_summary,run_dir
27,2hop__32887_235620,Who fathered Emperor Ai of the Chinese dynasty with the oldest remaining wooden buildings?,"[""Emperor Zhaozong of Tang"", ""Li Jie"", ""Li Ye""]",Emperor Cheng,0,0,0.333333,0.333333,0.0,0.333333,0.18394,0.0,0.0,0.0,0.263158,0,[],"[""Han dynasty"", ""Empress He (Tang dynasty)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/027_2hop__32887_235620
28,2hop__72487_510545,Who is the spouse of the actor that plays vision in avengers age of ultron?,"[""Jennifer Connelly""]",Elizabeth Olsen,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""A Beautiful Mind (soundtrack)"", ""Paul Bettany""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/028_2hop__72487_510545
29,2hop__442175_56873,When did the team that Jamie Ward is a member of win the FA Cup?,"[""1898 and 1959""]",Jamie Ward has never won the FA Cup,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Jamie Ward"", ""Nottingham Forest F.C.""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/029_2hop__442175_56873
30,2hop__96177_62765,Who did the star of Dark Hazard play in The Ten Commandments?,"[""Dathan""]",Pharaoh Seti I,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Dark Hazard"", ""The Ten Commandments (1956 film)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/030_2hop__96177_62765
31,2hop__21103_16334,"In a 2010 study, what modern population is most closely related to the group that represents the majority of modern Jewry?","[""modern-day Italians""]",Levantine populations,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Jews"", ""Ashkenazi Jews""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/031_2hop__21103_16334
32,2hop__770487_494646,What administrative territorial entity contains the headquarters of the Mono Lake Committee?,"[""Mono County"", ""Mono County, California""]",Mono County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,[],"[""Lee Vining, California"", ""Mono Lake Committee""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/032_2hop__770487_494646
33,2hop__95172_152907,What city is the actress in Signora Enrica from?,"[""La Goulette"", ""Tunis"", ""Rome""]",Milan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Claudia Cardinale"", ""Signora Enrica""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/033_2hop__95172_152907
34,2hop__449673_91104,What is the experimental satellite which was the forerunner to the communication satellite of the operator of the RESOURCESAT-2 called?,"[""ATS - 6 (Applications Technology Satellite - 6)"", ""ATS-6""]",Aryabhata,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""ATS-6"", ""Resourcesat-2""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/034_2hop__449673_91104
35,2hop__61143_165532,Who is the spouse of the actor who played hannibal smith in the a team?,"[""Sherry Boucher""]",Pamela Burrell,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Five Days from Home"", ""John \""Hannibal\"" Smith""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/035_2hop__61143_165532
36,2hop__511296_2684,What was the name of the law passed by the actor from Terminator?,"[""\""Donda West Law\""""]",No law was passed by the actor from Terminator,0,0,0.181818,0.181818,0.0,0.181818,0.125,0.0,0.0,0.0,0.285714,0,[],"[""Kanye West"", ""Terminator (character)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/036_2hop__511296_2684
37,2hop__132472_684936,The company making ALARM follows which company?,"[""BAC""]",ALARM follows ALCATEL-LUCENT,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Sea Wolf (missile)"", ""ALARM""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/037_2hop__132472_684936
38,2hop__78873_461854,Who is the female star in Gone with the Wind married to?,"[""Laurence Olivier""]",Clark Gable,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Gone with the Wind (film)"", ""Darlings of the Gods""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/038_2hop__78873_461854
39,2hop__66167_72467,Where did the player who scored the most points in a NBA season go in the NBA Draft?,"[""Seattle SuperSonics"", ""Sonics""]",1st overall,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""List of National Basketball Association annual scoring leaders"", ""2007 NBA draft""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/039_2hop__66167_72467
40,2hop__161872_21567,Who in the14th century introduced musical notation used where Jack later participated in a covert mission?,"[""John Kukuzelis""]",Guido of Arezzo,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Late Middle Ages"", ""24 (TV series)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/040_2hop__161872_21567
41,2hop__24976_25002,how long lasting was the pact between Kravchuk and the person organizers wanted to arrest?,"[""10-year""]","The pact was short-lived, collapsing within months",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Dissolution of the Soviet Union""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/041_2hop__24976_25002
42,2hop__719184_55227,Who plays the wife of the producer of Here Comes the Boom in Grown Ups?,"[""Maria Bello""]",Salma Hayek,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Grown Ups (film)"", ""Here Comes the Boom""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/042_2hop__719184_55227
43,2hop__476927_31270,How far is Hod Lisenbee's place of death in TN from Nashville?,"[""45""]",Approximately 60 miles,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Tennessee"", ""Hod Lisenbee""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/043_2hop__476927_31270
44,2hop__511176_22458,What does the acronym of the organization Danish Football Union is part of stand for?,"[""International Federation of Association Football"", ""FIFA""]",UEFA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Switzerland"", ""Denmark national futsal team""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/044_2hop__511176_22458
45,2hop__279729_20057,Who founded what Robert J Chassell is a member of?,"[""Richard Stallman""]",Free Software Foundation,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Intellectual property"", ""Robert J. Chassell""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/045_2hop__279729_20057
46,3hop1__145411_443779_52195,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sumardi was born?,"[""Francisco Guterres""]",Xanana Gusmão,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Indonesia–Timor Leste Commission of Truth and Friendship"", ""Sumardi"", ""East Timor""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/046_3hop1__145411_443779_52195
47,3hop1__488744_443779_52195,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Jenggawah is located?,"[""Francisco Guterres""]",Xanana Gusmão,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Indonesia–Timor Leste Commission of Truth and Friendship"", ""Jenggawah, Jember"", ""East Timor""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/047_3hop1__488744_443779_52195
48,3hop1__53690_161697_49779,Who was a host of Who Wants to be a Millionaire who shares the same nationality as the author of The Feminine Mystique?,"[""Chris Harrison""]",Meredith Vieira,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Betty Friedan"", ""Who Wants to Be a Millionaire (American game show)"", ""The Feminine Mystique""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/048_3hop1__53690_161697_49779
49,3hop1__469478_15840_36002,What were the Genesis's advantages over the platform that plays Sunman?,"[""built on 16-bit architectures and offered improved graphics and sound"", ""16-bit"", ""16-bit architecture""]","The Genesis had superior graphics, sound, and a larger game library compared to the NES, which was the platform that played Sunman",0,0,0.206897,0.206897,0.0,0.137931,0.166667,0.0,0.0,0.0,0.25641,0,[],"[""Nintendo Entertainment System"", ""Super Nintendo Entertainment System"", ""Sunman (video game)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/049_3hop1__469478_15840_36002
50,3hop1__765847_831637_91775,What does SEAL stand for in the branch of military that operates USS Mahan?,"[""Sea, Air, and Land""]","Sea, Air, Land",0,1,0.857143,0.857143,0.4,0.857143,0.716531,0.358266,0.0,0.0,0.769231,0,[],"[""USS Mahan (DDG-42)"", ""List of destroyer classes of the United States Navy"", ""United States Navy SEALs""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/050_3hop1__765847_831637_91775
51,3hop1__816887_127905_80286,Who has the most hits in the league of the team that Dick Aylward plays for?,"[""Pete Rose""]",Unknown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Dick Aylward"", ""List of Major League Baseball career hits leaders"", ""Cleveland Indians""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/051_3hop1__816887_127905_80286
52,3hop1__617062_127905_46894,Who has the lowest batting average in the league that Jim Wilson's team plays for?,"[""Bill Bergen""]",Unknown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Batting average"", ""Cleveland Indians"", ""Jim Wilson (first baseman)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/052_3hop1__617062_127905_46894
53,3hop1__92991_78276_68042,When did the majority party in the body which determines the rules of the US House and US Senate gain control of the House?,"[""the 2010 election""]","The majority party in the House Committee on Rules, which determines the rules of the US House, gained control of the House in January 2023",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""2010 United States House of Representatives elections"", ""Party leaders of the United States Senate"", ""Standing Rules of the United States Senate""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/053_3hop1__92991_78276_68042
54,3hop1__379231_40769_64047,When did the luxury division of the manufacturer change the body style of RX 350?,"[""Sales began worldwide in April 2012""]",2015,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Scion xD"", ""Lexus RX"", ""1973 oil crisis""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/054_3hop1__379231_40769_64047
55,3hop2__132957_295815_40768,"When did the maker of the Acura Legend, the manufacturer of Toyopet Master, and Nissan open US assembly plants?","[""1981""]","Acura (Honda) opened its first US assembly plant in 1982, Toyota opened its first US assembly plant (NUMMI, with GM) in 1984, and Nissan opened its first US assembly plant in 1983",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""1973 oil crisis"", ""Acura Legend"", ""Toyopet Master""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/055_3hop2__132957_295815_40768
56,3hop1__140554_2053_5289,"What label was bought by the company which, along with ABC and the network which hosts Westinghouse Playhouse, is the other major broadcaster based in NY?","[""Oriole Records."", ""Oriole Records""]",Columbia Records,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0,[],"[""New York City"", ""Westinghouse Playhouse"", ""Sony Music""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_random_seed520_20260522_102103_closed_book_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/056_3hop1__140554_2053_5289
