index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,retrieved_titles,gold_titles,num_retrieved,num_reasoning_steps,stop_reason,generation_empty,llm_finish_reason,llm_error,prediction_source,llm_debug_summary,run_dir
22,2hop__505860_650613,Where was the author of Hannibal and Scipio educated at?,"[""Exeter College""]",University of Oxford,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Thomas Nabbes"", ""Hannibal and Scipio""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/022_2hop__505860_650613
23,2hop__821197_368148,In which county is Southern Maryland Electric Cooperative headquartered?,"[""Charles County"", ""Charles County, Maryland""]",St. Mary's County,0,0,0.333333,0.333333,0.0,0.333333,0.25,0.0,0.0,0.0,0.454545,0,[],"[""Southern Maryland Electric Cooperative"", ""Hughesville, Maryland""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/023_2hop__821197_368148
24,2hop__554167_451128,Who is the child of the Victim of Romance performer?,"[""Chynna Phillips""]",Liza Minnelli,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Wilson Phillips"", ""Victim of Romance""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/024_2hop__554167_451128
25,2hop__702496_430061,What county was Tim Dubois born in?,"[""McDonald County"", ""McDonald County, Missouri""]",Carter County,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0,[],"[""Tim DuBois"", ""Southwest City, Missouri""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/025_2hop__702496_430061
26,2hop__549146_223121,What record label did the person who is part of The Bruce Lee Band start?,"[""Asian Man Records""]",Asian Man Records,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],"[""The Bruce Lee Band"", ""Asian Man Records""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/026_2hop__549146_223121
27,2hop__647996_551681,What is another notable work made by the author of Miss Sara Sampson?,"[""Emilia Galotti""]",Emilia Galotti,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,[],"[""Miss Sara Sampson"", ""Emilia Galotti""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/027_2hop__647996_551681
28,2hop__673655_316668,What instrument is played by the person from The Blackout All-Stars?,"[""conga"", ""Conga""]",guitar,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""The Blackout All-Stars"", ""Midnight Blue (Kenny Burrell album)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/028_2hop__673655_316668
29,2hop__574419_270105,What is the seat of the county where Van Hook Township is located?,"[""Stanley""]",New Town,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Mountrail County Courthouse"", ""Van Hook Township, Mountrail County, North Dakota""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/029_2hop__574419_270105
30,2hop__403712_793210,"Who is the father of Edward Baring, 1st Baron Revelstoke's father?","[""Sir Francis Baring, 1st Baronet""]","Sir Francis Baring, 1st Baronet",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,[],"[""Tom Baring"", ""Godfrey Baring""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/030_2hop__403712_793210
31,2hop__832795_350510,What group was the performer of Be the One a member of?,"[""Jackson 5""]",The Veronicas,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Be the One (album)"", ""Jackie Jackson (album)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/031_2hop__832795_350510
32,2hop__744055_408817,Who is the lead singer of the band performing Bang Bang Rock & Roll?,"[""Eddie Argos""]",Art Brut,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Bang Bang Rock & Roll"", ""Eddie Argos""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/032_2hop__744055_408817
33,2hop__726717_610238,What is the network which National Cycle Route 57 is part of an example of?,"[""national cycling route network"", ""National cycling route network""]",national cycling network,0,1,0.857143,0.857143,0.4,0.857143,0.716531,0.358266,0.0,0.0,0.769231,0,[],"[""National Cycle Route 57"", ""National Cycle Network""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/033_2hop__726717_610238
34,2hop__499577_617190,Who is the spouse of the child of Peter Andreas Heiberg?,"[""Johanne Luise Heiberg""]",Johan Ludvig Heiberg,0,0,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,0,[],"[""The Crisis and a Crisis in the Life of an Actress"", ""Johan Ludvig Heiberg (poet)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/034_2hop__499577_617190
35,2hop__685280_510757,The Unwinding author volunteered for which organisation?,"[""Peace Corps""]",Peace Corps,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,[],"[""The Village of Waiting"", ""The Unwinding""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/035_2hop__685280_510757
36,2hop__341305_332933,What is the capital of the county that Pine Springs is located in?,"[""Van Horn""]",Smithville,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Culberson County-Allamoore Independent School District"", ""Pine Springs, Texas""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/036_2hop__341305_332933
37,2hop__731228_609866,What district is the headquarter of Julia's House located?,"[""East Dorset""]",Dorset,0,1,0.666667,0.666667,0.0,0.666667,0.367879,0.0,0.0,0.0,0.526316,0,[],"[""Julia's House"", ""Corfe Mullen""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/037_2hop__731228_609866
38,2hop__693444_220151,Who is the spouse of Young Man Luther's author?,"[""Joan Erikson""]",H. Richard Niebuhr,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Young Man Luther"", ""Erikson's stages of psychosocial development""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/038_2hop__693444_220151
39,2hop__235471_565925,What record label did the performer of The Place and the Time belong to?,"[""Columbia Records""]",Columbia Records,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,[],"[""The Place and the Time"", ""Great Grape""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/039_2hop__235471_565925
40,2hop__310456_846599,Who is the child of the person who followed Tihomir of Serbia?,"[""Saint Sava""]",Vukan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Stracimir Zavidović"", ""Saint Sava""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/040_2hop__310456_846599
41,2hop__335418_279684,What team was Anna Benson's husband on?,"[""Pittsburgh Pirates"", ""Orioles"", ""Pirates"", ""Baltimore Orioles"", ""New York Mets"", ""Mets""]",New York Mets,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],"[""Anna Benson"", ""Kris Benson""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/041_2hop__335418_279684
42,2hop__191125_781346,What place does the administrative territorial entity that Juba is located in share a border with?,"[""Eastern Equatoria""]",Uganda,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Badigeru Swamp"", ""The Citizen (South Sudan)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/042_2hop__191125_781346
43,2hop__475070_532404,Where was the spouse of Frances Tupper born?,"[""Amherst""]","Saint John, New Brunswick",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Frances Tupper"", ""Arthur Rupert Dickey""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/043_2hop__475070_532404
44,2hop__700093_455653,Who founded the political party of Dimuthu Bandara Abayakoon?,"[""Rohana Wijeweera""]","Dimuthu Bandara Abayakoon founded the Sri Lanka People's Freedom Alliance (SLPFA) as a coalition, but he is not the founder of a standalone political party; he is a member of the Sri Lanka Freedom Party (SLFP), founded by S.W.R.D. Bandaranaike",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""Rohana Wijeweera"", ""Dimuthu Bandara Abayakoon""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/044_2hop__700093_455653
45,2hop__512773_346751,Bancroft's county borders what county?,"[""Haliburton County""]",Custer County,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0,[],"[""York River (Ontario)"", ""North Hastings High School""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/045_2hop__512773_346751
46,2hop__411091_625230,In which county is Mark Dismore's birthplace located?,"[""Hancock County""]",Hendricks County,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0,[],"[""Greenfield, Indiana"", ""Mark Dismore""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/046_2hop__411091_625230
47,2hop__423972_540249,Who was the sibling of Nannina de' Medici?,"[""Giuliano de' Medici""]",Lorenzo de' Medici,0,0,0.666667,0.666667,0.5,0.666667,0.666667,0.5,0.0,0.0,0.666667,0,[],"[""Giuliano de' Medici"", ""Nannina de' Medici""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/047_2hop__423972_540249
48,2hop__455158_247871,What county is the NRHEG High School located in?,"[""Waseca County"", ""Waseca County, Minnesota""]",Rice County,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0,[],"[""NRHEG High School"", ""New Richland, Minnesota""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/048_2hop__455158_247871
49,2hop__189094_612080,What league does the team that occupies the Rabat Ajax Football Ground belong to?,"[""Maltese Premier League""]",Maltese Premier League,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],"[""Malcolm Licari"", ""Rabat Ajax Football Ground""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/049_2hop__189094_612080
50,2hop__765678_310556,Who was married to the star of No Escape?,"[""John Profumo""]",Jennifer Morrison,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],"[""David Profumo"", ""No Escape (1936 film)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/musique_closed_book_qwen_api_20260520_104234_closed_book_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/050_2hop__765678_310556
