index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,retrieved_titles,gold_titles,num_retrieved,num_reasoning_steps,stop_reason,generation_empty,llm_finish_reason,llm_error,prediction_source,llm_debug_summary,run_dir
11,2hop__608902_653666,Who is the mother of Katharine Smith Salisbury's brother?,"[""Lucy Mack Smith""]",Lucy Mack Smith,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,"[""Katharine Smith Salisbury"", ""Minnie Cumnock Blodgett"", ""Zadie Smith"", ""Dweezil Zappa"", ""History of Joseph Smith by His Mother""]","[""Katharine Smith Salisbury"", ""History of Joseph Smith by His Mother""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/011_2hop__608902_653666
12,2hop__61664_786853,Who is the spouse of the voice actor of Batman in The Lego Batman Movie?,"[""Amy Poehler""]",Will Arnett’s spouse is Maria Thayer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Will Friedle"", ""The Lego Batman Movie"", ""The Lego Movie (franchise)"", ""Two-Face"", ""Damian Wayne""]","[""On Broadway (film)"", ""The Lego Batman Movie""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/012_2hop__61664_786853
13,2hop__151705_141308,What company is I Dig Love's record label a part of?,"[""Apple Corps""]",Apple Records,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1,"[""I Dig Love"", ""Sony Music"", ""Rebelle Records"", ""Dig This!"", ""Love Sign""]","[""I Dig Love"", ""Apple Records""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/013_2hop__151705_141308
14,2hop__424908_500483,"What shares a border with the administrative district where Bieliny, Świętokrzyskie Voivodeship is the capital?","[""Gmina Daleszyce""]",Gmina Morawica,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1,"[""Bieliny, Świętokrzyskie Voivodeship"", ""Wilczyce, Świętokrzyskie Voivodeship"", ""Wojciechowice, Opatów County"", ""Łabędziów"", ""Obice""]","[""Cisów-Orłowiny Landscape Park"", ""Bieliny, Świętokrzyskie Voivodeship""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/014_2hop__424908_500483
15,2hop__91626_96912,Who gives out the prize named after the author of The Wealth of Nations?,"[""University of Cambridge"", ""Cambridge""]",The University of Cambridge,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,"[""The Wealth of Nations"", ""List of Nobel Peace Prize laureates"", ""Adam Smith Prize"", ""Nobel Prize in Literature"", ""Gyldendal's Endowment""]","[""Adam Smith Prize"", ""The Wealth of Nations""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/015_2hop__91626_96912
16,2hop__83800_747874,Who's the sibling of the player who won the men's wimbledon championship 2016?,"[""Jamie Murray""]",No information provided about the sibling of the 2016 Wimbledon men's champion,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""2001 World Men's Handball Championship"", ""1980 Wimbledon Championships – Men's singles final"", ""2011 Wimbledon Championships"", ""Raatbek Sanatbayev"", ""2017 Wimbledon Championships – Men's Singles""]","[""2011 Valencia Open 500 – Doubles"", ""2016 Wimbledon Championships""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/016_2hop__83800_747874
17,2hop__814856_110882,What is the Smile performer's birthday?,"[""1 January 1986""]","Brian Wilson was born on June 20, 1942",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""Pack Up Your Troubles in Your Old Kit-Bag"", ""Our Prayer"", ""Just to See You Smile"", ""Please Smile Again"", ""Madonna (entertainer)""]","[""James Cottriall"", ""Smile (James Cottriall song)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/017_2hop__814856_110882
18,2hop__263728_705527,Who is the father of the father of Anwer Ali?,"[""Ahmad Shah Bahadur""]",Emperor Muhammad Shah,0,0,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,1,"[""Islamism"", ""Lina Medina"", ""Ali Mitgutsch"", ""Anwer Ali"", ""Infidel: My Life""]","[""Anwer Ali"", ""Qudsia Begum""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/018_2hop__263728_705527
19,2hop__88834_356793,Who is the father of Nim's actress in Return to Nim's Island?,"[""Steve Irwin"", ""The Crocodile Hunter""]","The question contains a fictional or erroneous premise; Captain Nim is a character portrayed by George Takei in *The Green Berets*, and there is no film titled *Return to Nim's Island* in the provided context or mainstream filmography",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""The Green Berets (film)"", ""Cheal Point"", ""Leonhard Seppala"", ""A Child from the South"", ""Shin Kyeong-nim""]","[""Return to Nim's Island"", ""My Daddy, the Crocodile Hunter""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/019_2hop__88834_356793
20,2hop__13353_85402,What is the capitol of the country where the Prunus spinosa leaves much sooner?,"[""Brussels""]",Brussels,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,"[""Canton of Zürich"", ""Abuja"", ""Biodiversity"", ""Palermo"", ""Oklahoma""]","[""Biodiversity"", ""Belgium""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/020_2hop__13353_85402
21,2hop__2148_78851,Which professional sports team does not play their home games at the same location where the Amateur Boxing Golden Gloves event is held?,"[""Brooklyn Nets NBA"", ""Brooklyn""]",Vermont Lady Voltage,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""New York City"", ""Buvik IL"", ""2013 European Amateur Boxing Championships"", ""Vermont Lady Voltage"", ""Everton F.C.""]","[""New York City"", ""Sports in the New York metropolitan area""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/021_2hop__2148_78851
22,2hop__58168_38663,What was the percentage that the Dow Jones fell when the US had the highest unemployment rate?,"[""54.7%""]",The text does not provide the Dow Jones percentage fall corresponding to the US’s highest unemployment rate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Tanzania"", ""Portugal"", ""Copyright infringement"", ""Full employment"", ""Black Monday (1987)""]","[""Tanzania"", ""Unemployment in the United States""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/022_2hop__58168_38663
23,2hop__58168_1783,Who was the mayor of New York during the time when the US had its highest unemployment rate?,"[""Fiorello La Guardia""]",Michael Bloomberg,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""William Lafayette Strong"", ""Rudy Giuliani during the September 11 attacks"", ""Portugal"", ""Full employment"", ""Tanzania""]","[""Unemployment in the United States"", ""New York City""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/023_2hop__58168_1783
24,2hop__752214_639679,Who is the spouse of the author of Queen of the Elephants?,"[""Clio Goldsmith""]",Mark Shand was not married; he died unmarried in 2014,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Queen of the Elephants"", ""Eritrea"", ""Dumbo"", ""Ebba Stenbock"", ""Diane Kunz""]","[""Queen of the Elephants"", ""Clio Goldsmith""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/024_2hop__752214_639679
25,2hop__265989_531490,Who is the mother of the screenwriter of WarGames?,"[""Jane Greer""]",Unknown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""Nina Companeez"", ""Anthony Veiller"", ""The Campaign for North Africa"", ""Panzer General II"", ""Dungeons & Dragons""]","[""Lawrence Lasker"", ""WarGames""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/025_2hop__265989_531490
26,2hop__557284_160249,Which years did the war with Antigone's spouse occur?,"[""323–272 BC""]","Antigone’s spouse, Haemon, did not wage a war; the question is based on a misconception",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Hieronymus of Cardia"", ""Civil disobedience"", ""Into the White"", ""Battle of San Félix"", ""Shark attack""]","[""Hieronymus of Cardia"", ""Ptolemy (son of Pyrrhus)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/026_2hop__557284_160249
27,2hop__32887_235620,Who fathered Emperor Ai of the Chinese dynasty with the oldest remaining wooden buildings?,"[""Emperor Zhaozong of Tang"", ""Li Jie"", ""Li Ye""]",Emperor Zhaozong of Tang,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,"[""Empress He (Tang dynasty)"", ""Modern history"", ""Han dynasty"", ""Yuan dynasty"", ""Sino-Tibetan relations during the Ming dynasty""]","[""Han dynasty"", ""Empress He (Tang dynasty)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/027_2hop__32887_235620
28,2hop__72487_510545,Who is the spouse of the actor that plays vision in avengers age of ultron?,"[""Jennifer Connelly""]",Jennifer Connelly,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Paul Bettany"", ""Avengers: Age of Ultron"", ""Black Widow (Natasha Romanova)"", ""Black Widow (Natasha Romanova)"", ""Visual acuity""]","[""A Beautiful Mind (soundtrack)"", ""Paul Bettany""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/028_2hop__72487_510545
29,2hop__442175_56873,When did the team that Jamie Ward is a member of win the FA Cup?,"[""1898 and 1959""]",Jamie Ward has never won the FA Cup,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""Everton F.C."", ""Newcastle United F.C."", ""2005 FA Cup Final"", ""FC Barcelona"", ""1931 FA Cup Final""]","[""Jamie Ward"", ""Nottingham Forest F.C.""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/029_2hop__442175_56873
30,2hop__96177_62765,Who did the star of Dark Hazard play in The Ten Commandments?,"[""Dathan""]","The star of Dark Hazard, Warren William, did not appear in The Ten Commandments",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""The Ten Commandments (1923 film)"", ""The Ten Commandments (1956 film)"", ""Christopher Pike (Star Trek)"", ""Honour thy father and thy mother"", ""Gary Oldman""]","[""Dark Hazard"", ""The Ten Commandments (1956 film)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/030_2hop__96177_62765
31,2hop__21103_16334,"In a 2010 study, what modern population is most closely related to the group that represents the majority of modern Jewry?","[""modern-day Italians""]",modern-day Italians,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,"[""Ashkenazi Jews"", ""Jews"", ""Ashkenazi Jews"", ""Ctenophora"", ""Ctenophora""]","[""Jews"", ""Ashkenazi Jews""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/031_2hop__21103_16334
32,2hop__770487_494646,What administrative territorial entity contains the headquarters of the Mono Lake Committee?,"[""Mono County"", ""Mono County, California""]","Lee Vining, California",0,0,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,1,"[""Mono Lake Committee"", ""Minsk Region"", ""Port Blair"", ""Pangi Territory"", ""Buckingham Palace""]","[""Lee Vining, California"", ""Mono Lake Committee""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/032_2hop__770487_494646
33,2hop__95172_152907,What city is the actress in Signora Enrica from?,"[""La Goulette"", ""Tunis"", ""Rome""]",Rome,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,"[""Darwin, Northern Territory"", ""Signora Enrica"", ""Bellver Castle"", ""The Balloon Farm"", ""Chris Vitali""]","[""Claudia Cardinale"", ""Signora Enrica""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/033_2hop__95172_152907
34,2hop__449673_91104,What is the experimental satellite which was the forerunner to the communication satellite of the operator of the RESOURCESAT-2 called?,"[""ATS - 6 (Applications Technology Satellite - 6)"", ""ATS-6""]",ATS-6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Resourcesat-2"", ""TDRS-6"", ""ATS-6"", ""BeiDou"", ""BeiDou""]","[""ATS-6"", ""Resourcesat-2""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/034_2hop__449673_91104
35,2hop__61143_165532,Who is the spouse of the actor who played hannibal smith in the a team?,"[""Sherry Boucher""]",Elizabeth Ashley,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""John \""Hannibal\"" Smith"", ""Clarice Starling"", ""Hannibal (disambiguation)"", ""University of Kansas"", ""Hannibal (Leckie novel)""]","[""Five Days from Home"", ""John \""Hannibal\"" Smith""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/035_2hop__61143_165532
36,2hop__511296_2684,What was the name of the law passed by the actor from Terminator?,"[""\""Donda West Law\""""]",None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""Housing and Community Development Act of 1974"", ""Norfolk Island"", ""Kempegowda International Airport"", ""In the Name of the Law (1932 film)"", ""Intolerable Acts""]","[""Kanye West"", ""Terminator (character)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/036_2hop__511296_2684
37,2hop__132472_684936,The company making ALARM follows which company?,"[""BAC""]",Amblimation,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""East India Company"", ""Currensee"", ""Amblimation"", ""Saint Helena"", ""Tianjin Port (Group) Company""]","[""Sea Wolf (missile)"", ""ALARM""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/037_2hop__132472_684936
38,2hop__78873_461854,Who is the female star in Gone with the Wind married to?,"[""Laurence Olivier""]",Vivien Leigh was married to Laurence Olivier,0,1,0.444444,0.444444,0.285714,0.444444,0.285714,0.166667,0.0,0.0,0.8,1,"[""Gone with the Wind (film)"", ""Laura Hope Crews"", ""21 Days"", ""Frankly, my dear, I don't give a damn"", ""Loew's Grand Theatre""]","[""Gone with the Wind (film)"", ""Darlings of the Gods""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/038_2hop__78873_461854
39,2hop__66167_72467,Where did the player who scored the most points in a NBA season go in the NBA Draft?,"[""Seattle SuperSonics"", ""Sonics""]",James Harden was selected 3rd overall in the 2009 NBA draft,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""List of National Basketball Association annual scoring leaders"", ""James Young (basketball)"", ""Albert Burditt"", ""1950 NBA draft"", ""Matt Barnes""]","[""List of National Basketball Association annual scoring leaders"", ""2007 NBA draft""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/039_2hop__66167_72467
40,2hop__161872_21567,Who in the14th century introduced musical notation used where Jack later participated in a covert mission?,"[""John Kukuzelis""]",John Kukuzelis,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""24 (TV series)"", ""Classical music"", ""Classical music"", ""A Good Day to Die Hard"", ""Late Middle Ages""]","[""Late Middle Ages"", ""24 (TV series)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/040_2hop__161872_21567
41,2hop__24976_25002,how long lasting was the pact between Kravchuk and the person organizers wanted to arrest?,"[""10-year""]",The question contains a factual error—there was no pact between Kravchuk and a person “organizers wanted to arrest” in the provided context,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Molotov–Ribbentrop Pact"", ""Central Intelligence Agency"", ""Umayyad Caliphate"", ""Dissolution of the Soviet Union"", ""Houshang Montazeralzohour""]","[""Dissolution of the Soviet Union""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/041_2hop__24976_25002
42,2hop__719184_55227,Who plays the wife of the producer of Here Comes the Boom in Grown Ups?,"[""Maria Bello""]",Salma Hayek,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Here Comes the Boom"", ""Sylvia Fine"", ""Shakalaka Boom Boom"", ""Boom Boom (John Lee Hooker song)"", ""The Rocky Horror Show""]","[""Grown Ups (film)"", ""Here Comes the Boom""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/042_2hop__719184_55227
43,2hop__476927_31270,How far is Hod Lisenbee's place of death in TN from Nashville?,"[""45""]",The text does not provide Hod Lisenbee's place of death or its distance from Nashville,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Hod Lisenbee"", ""Mount Miller"", ""Colonial Heights, Tennessee"", ""Tennessee"", ""Middle Valley, Tennessee""]","[""Tennessee"", ""Hod Lisenbee""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/043_2hop__476927_31270
44,2hop__511176_22458,What does the acronym of the organization Danish Football Union is part of stand for?,"[""International Federation of Association Football"", ""FIFA""]",Union of European Football Associations,0,0,0.4,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.4,1,"[""Late Middle Ages"", ""Stockholm"", ""Switzerland"", ""Rasmus Helveg Petersen"", ""Rhyl and District RFC""]","[""Switzerland"", ""Denmark national futsal team""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_random_seed520_20260523_100814_dense_rag_qwen-plus_tok1200_n100_random100_seed520_tok1200/runs/044_2hop__511176_22458
