index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,retrieved_titles,gold_titles,num_retrieved,num_reasoning_steps,stop_reason,generation_empty,llm_finish_reason,llm_error,prediction_source,llm_debug_summary,run_dir
11,2hop__166824_185403,What league does the team that plays in Stadio Ciro Vigorito play for?,"[""Lega Pro Prima Divisione""]",Serie B,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Stadio Ciro Vigorito"", ""F.C. Crotone"", ""Fuori corso"", ""Stadio Is Arenas"", ""Stadio San Paolo""]","[""Stadio Ciro Vigorito"", ""Carmelo Imbriani""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/011_2hop__166824_185403
12,2hop__698577_851686,What is a notable work written by the author of The Timothy files?,"[""Anderson Tapes"", ""The Anderson Tapes""]",The Timothy Files,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Quran"", ""The Open Boat"", ""The Timothy Files"", ""Jan Hendrik van den Berg"", ""Ellen Steiber""]","[""The Timothy Files"", ""The Anderson Tapes (novel)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/012_2hop__698577_851686
13,2hop__362107_652514,In which borough was Callum McManaman born?,"[""Knowsley"", ""Metropolitan Borough of Knowsley""]",Metropolitan Borough of Knowsley,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,"[""Callum Kane"", ""Callum McManaman"", ""Whiston, Merseyside"", ""States of Nigeria"", ""Love and War in the Apennines""]","[""Callum McManaman"", ""Whiston, Merseyside""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/013_2hop__362107_652514
14,2hop__402530_774333,What other county does the county where Imperial is located share a border with?,"[""Crockett County""]",Reeves County,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1,"[""Imperial, Texas"", ""Gmina Włodawa"", ""Swan Miara"", ""Virginia, Lempira"", ""Oak Lawn, Illinois""]","[""Lancaster Crossing"", ""Imperial, Texas""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/014_2hop__402530_774333
15,2hop__195917_575657,In what county is William W. Blair's birthplace located?,"[""Orleans County"", ""Orleans County, New York""]",Orleans County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""William W. Blair"", ""Blair Athol, New South Wales"", ""Sant Martí d'Empúries"", ""Holley, New York"", ""James W. Clise House""]","[""William W. Blair"", ""Holley, New York""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/015_2hop__195917_575657
16,2hop__683835_709167,What award did the author of The Red Tree receive?,"[""Academy Award for Best Animated Short Film""]",No award is mentioned for the author of The Red Tree,0,0,0.25,0.25,0.0,0.25,0.222222,0.0,0.0,0.0,0.277778,1,"[""The Red Tree (Shaun Tan)"", ""Penelope Tree"", ""Iditarod Trail Sled Dog Race"", ""Halfway Tree"", ""The Wandering Fire""]","[""Passion Pictures"", ""The Red Tree (Shaun Tan)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/016_2hop__683835_709167
17,2hop__197470_271394,Where was Tyler MacDuff's child educated?,"[""Blair High School""]",Blair International Baccalaureate School in Pasadena,0,0,0.444444,0.444444,0.0,0.444444,0.333333,0.0,0.0,0.0,0.606061,1,"[""Dana MacDuff"", ""Macduff (Macbeth)"", ""David Gardiner Tyler"", ""Macbeth"", ""Albert Tyler (biologist)""]","[""Dana MacDuff""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/017_2hop__197470_271394
18,2hop__458131_174974,Who is the spouse of the Rabbit Hole's producer?,"[""Keith Urban""]","The Rabbit Hole is not a production with a known producer; the phrase ""Rabbit Hole"" refers to a literary device or concept (e.g., from *Alice's Adventures in Wonderland*), not a film or show with a producer and spouse",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""White Rabbit"", ""Beauty and the Beast (1991 film)"", ""Teletubbies"", ""Down the Rabbit Hole (novel)"", ""Dirac hole theory""]","[""Planet Cake"", ""Rabbit Hole (film)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/018_2hop__458131_174974
19,2hop__299142_347613,Who is the child of Sigrid Eskilsdotter's child?,"[""Svante Stensson Sture""]",King Gustav Vasa of Sweden,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Sigrid Eskilsdotter (Banér)"", ""Child labour"", ""Loekman Hakim"", ""The Miracle Child"", ""Toddler""]","[""Sigrid Sture"", ""Sigrid Eskilsdotter (Banér)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/019_2hop__299142_347613
20,2hop__528263_865831,In which county is Kimbrough Memorial Stadium located?,"[""Randall County"", ""Randall County, Texas""]",Randall County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Kimbrough Memorial Stadium"", ""Broken Bow Memorial Stadium"", ""Canyon, Texas"", ""States of Nigeria"", ""Krasnovishersky District""]","[""Kimbrough Memorial Stadium"", ""Canyon, Texas""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/020_2hop__528263_865831
21,2hop__569582_304416,What record label is the performer of Almost Made Ya signed to?,"[""Derrty Entertainment""]",Derrty Entertainment and Universal Records,0,1,0.571429,0.571429,0.4,0.571429,0.4,0.25,0.0,0.0,0.869565,1,"[""Roxy Recordings"", ""Crystal Kay"", ""Kinfolk (album)"", ""It's What's Happenin'"", ""Almost Made Ya""]","[""Almost Made Ya"", ""Kinfolk (album)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/021_2hop__569582_304416
22,2hop__505860_650613,Where was the author of Hannibal and Scipio educated at?,"[""Exeter College""]","Exeter College, Oxford",0,1,0.8,0.8,0.666667,0.8,0.666667,0.5,0.0,0.0,0.952381,1,"[""Thomas Nabbes"", ""Scipio Africanus"", ""Hannibal and Scipio"", ""Hannibal (Leckie novel)"", ""Battle of Cissa""]","[""Thomas Nabbes"", ""Hannibal and Scipio""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/022_2hop__505860_650613
23,2hop__821197_368148,In which county is Southern Maryland Electric Cooperative headquartered?,"[""Charles County"", ""Charles County, Maryland""]",Charles County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Southern Maryland Electric Cooperative"", ""Hughesville, Maryland"", ""Elk Ridge (Maryland)"", ""Southern California Edison"", ""Hylestad""]","[""Southern Maryland Electric Cooperative"", ""Hughesville, Maryland""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/023_2hop__821197_368148
24,2hop__554167_451128,Who is the child of the Victim of Romance performer?,"[""Chynna Phillips""]",Chynna Phillips,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""The Official Story"", ""Age of consent reform"", ""Victim of Romance"", ""Amulya"", ""Wilson Phillips""]","[""Wilson Phillips"", ""Victim of Romance""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/024_2hop__554167_451128
25,2hop__702496_430061,What county was Tim Dubois born in?,"[""McDonald County"", ""McDonald County, Missouri""]",McDonald County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Tim DuBois"", ""Allison DuBois"", ""When I Call Your Name (Vince Gill song)"", ""Southwest City, Missouri"", ""Dubois (surname)""]","[""Tim DuBois"", ""Southwest City, Missouri""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/025_2hop__702496_430061
26,2hop__549146_223121,What record label did the person who is part of The Bruce Lee Band start?,"[""Asian Man Records""]",Go Down Records,0,0,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,1,"[""The Bruce Lee Band"", ""Bruce Lee, My Brother"", ""Go Down Records"", ""Strange Little Girl"", ""I Will Not Bow""]","[""The Bruce Lee Band"", ""Asian Man Records""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/026_2hop__549146_223121
27,2hop__647996_551681,What is another notable work made by the author of Miss Sara Sampson?,"[""Emilia Galotti""]",Nathan the Wise,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Miss Sara Sampson"", ""Jan Hendrik van den Berg"", ""Quran"", ""Prison Break"", ""Glenda Goss""]","[""Miss Sara Sampson"", ""Emilia Galotti""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/027_2hop__647996_551681
28,2hop__673655_316668,What instrument is played by the person from The Blackout All-Stars?,"[""conga"", ""Conga""]","Multiple instruments (e.g., congas, percussion, drums, saxophone, flute, etc.), as the group included multi-instrumentalists like Ray Barretto (congas), Paquito D'Rivera (saxophone, clarinet), Dave Valentin (flute), Grover Washington, Jr. (saxophone), and Sheila E. (drums, percussion)",0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""The Blackout All-Stars"", ""Radar (song)"", ""Landkjenning"", ""The Blitz"", ""Don't Worry, Be Happy""]","[""The Blackout All-Stars"", ""Midnight Blue (Kenny Burrell album)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/028_2hop__673655_316668
29,2hop__574419_270105,What is the seat of the county where Van Hook Township is located?,"[""Stanley""]",Stanley,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,"[""Van Hook Township, Mountrail County, North Dakota"", ""Liberty Township, Van Wert County, Ohio"", ""Kis-Küküllő County"", ""Van Buren Township, Brown County, Indiana"", ""Beckwith, Ontario""]","[""Mountrail County Courthouse"", ""Van Hook Township, Mountrail County, North Dakota""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/029_2hop__574419_270105
30,2hop__403712_793210,"Who is the father of Edward Baring, 1st Baron Revelstoke's father?","[""Sir Francis Baring, 1st Baronet""]",Henry Baring,0,0,0.285714,0.285714,0.0,0.285714,0.111565,0.0,0.0,0.0,0.212766,1,"[""Tom Baring"", ""Father of the Nation"", ""Godfrey Baring"", ""Martha Creek Provincial Park"", ""Father Brown, Detective""]","[""Tom Baring"", ""Godfrey Baring""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/030_2hop__403712_793210
31,2hop__832795_350510,What group was the performer of Be the One a member of?,"[""Jackson 5""]",The Jackson 5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Be the One (album)"", ""Le calife de Bagdad"", ""List of Rock and Roll Hall of Fame inductees"", ""Lee Eddy"", ""The Imaginary Cuckold""]","[""Be the One (album)"", ""Jackie Jackson (album)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/031_2hop__832795_350510
32,2hop__744055_408817,Who is the lead singer of the band performing Bang Bang Rock & Roll?,"[""Eddie Argos""]",Eddie Argos,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Eddie Argos"", ""Bang Bang Rock & Roll"", ""Scott Aukerman"", ""Bang Bang!"", ""Cheatty Cheatty Bang Bang""]","[""Bang Bang Rock & Roll"", ""Eddie Argos""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/032_2hop__744055_408817
33,2hop__726717_610238,What is the network which National Cycle Route 57 is part of an example of?,"[""national cycling route network"", ""National cycling route network""]",National Cycle Network,0,0,0.571429,0.571429,0.0,0.571429,0.477688,0.0,0.0,0.0,0.512821,1,"[""National Cycle Route 57"", ""National Cycle Network"", ""Super Bowl LIII"", ""N25 road (Ireland)"", ""Arkansas Highway 242""]","[""National Cycle Route 57"", ""National Cycle Network""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/033_2hop__726717_610238
34,2hop__499577_617190,Who is the spouse of the child of Peter Andreas Heiberg?,"[""Johanne Luise Heiberg""]",Johan Ludvig Heiberg,0,0,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,1,"[""Peter Morén"", ""Johan Ludvig Heiberg (poet)"", ""Villa Foscari"", ""Hansen's problem"", ""Amundsen Icefall""]","[""The Crisis and a Crisis in the Life of an Actress"", ""Johan Ludvig Heiberg (poet)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/034_2hop__499577_617190
35,2hop__685280_510757,The Unwinding author volunteered for which organisation?,"[""Peace Corps""]","None of the provided contexts mention that the author of *The Unwinding*, George Packer, volunteered for any organization",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""The Unwinding"", ""Socialist Resistance of Kazakhstan"", ""PEN/Diamonstein-Spielvogel Award for the Art of the Essay"", ""European Central Bank"", ""Ragnar Søegaard""]","[""The Village of Waiting"", ""The Unwinding""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/035_2hop__685280_510757
36,2hop__341305_332933,What is the capital of the county that Pine Springs is located in?,"[""Van Horn""]",Van Horn,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Pine Springs, Texas"", ""Kis-Küküllő County"", ""Sandasar"", ""Port Blair"", ""Phulrraa""]","[""Culberson County-Allamoore Independent School District"", ""Pine Springs, Texas""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/036_2hop__341305_332933
37,2hop__731228_609866,What district is the headquarter of Julia's House located?,"[""East Dorset""]",Corfe Mullen,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Julia's House"", ""Kiri Territory"", ""Port Blair"", ""Alamnagar"", ""Pegangsaan, Menteng""]","[""Julia's House"", ""Corfe Mullen""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/037_2hop__731228_609866
38,2hop__693444_220151,Who is the spouse of Young Man Luther's author?,"[""Joan Erikson""]",Joan Erikson,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Portrait of a Young Englishman"", ""Young Man Luther"", ""Sonnet 110"", ""Life at the Top"", ""Young Man Lake""]","[""Young Man Luther"", ""Erikson's stages of psychosocial development""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/038_2hop__693444_220151
39,2hop__235471_565925,What record label did the performer of The Place and the Time belong to?,"[""Columbia Records""]",Sundazed Records,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1,"[""The Place and the Time"", ""It's What's Happenin'"", ""Immanu El"", ""Jazz Contemporary"", ""More Blues and the Abstract Truth""]","[""The Place and the Time"", ""Great Grape""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/039_2hop__235471_565925
40,2hop__310456_846599,Who is the child of the person who followed Tihomir of Serbia?,"[""Saint Sava""]",Unknown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Andrićev Venac"", ""Saint Sava"", ""Boris Tadić"", ""Vuk Obradović"", ""Music of the Old Serbia""]","[""Stracimir Zavidović"", ""Saint Sava""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/040_2hop__310456_846599
41,2hop__335418_279684,What team was Anna Benson's husband on?,"[""Pittsburgh Pirates"", ""Orioles"", ""Pirates"", ""Baltimore Orioles"", ""New York Mets"", ""Mets""]",Major League Baseball,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Anna Benson"", ""Robert Guillaume"", ""Vermont Lady Voltage"", ""History of the New Orleans Saints"", ""Bennigsen Beavers""]","[""Anna Benson"", ""Kris Benson""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/041_2hop__335418_279684
42,2hop__191125_781346,What place does the administrative territorial entity that Juba is located in share a border with?,"[""Eastern Equatoria""]",South Sudan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""Chelyabinsk"", ""Cyprus Popular Bank"", ""Virginia, Lempira"", ""Krasnovishersky District"", ""Geography of the United States""]","[""Badigeru Swamp"", ""The Citizen (South Sudan)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/042_2hop__191125_781346
43,2hop__475070_532404,Where was the spouse of Frances Tupper born?,"[""Amherst""]","Amherst, Nova Scotia",0,1,0.5,0.5,0.0,0.5,0.333333,0.0,0.0,0.0,0.833333,1,"[""Mok Kwai-lan"", ""Frances Tupper"", ""Arthur Rupert Dickey"", ""Anselm Tupper"", ""Margareta von Ascheberg""]","[""Frances Tupper"", ""Arthur Rupert Dickey""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/043_2hop__475070_532404
44,2hop__700093_455653,Who founded the political party of Dimuthu Bandara Abayakoon?,"[""Rohana Wijeweera""]",The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera in 1965,0,1,0.333333,0.333333,0.2,0.333333,0.2,0.111111,0.0,0.0,0.714286,1,"[""Dimuthu Bandara Abayakoon"", ""Confederation of Regions Party of Canada"", ""Green Party of Tennessee"", ""Chengara Surendran"", ""Shiromaniam Madhavan""]","[""Rohana Wijeweera"", ""Dimuthu Bandara Abayakoon""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_dense_rag_qwen_api_20260520_104345_dense_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/044_2hop__700093_455653
