index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,steps,llm_calls,generated_tokens,stop_reason,anytime_answer,anytime_answer_score,anytime_answer_source,best_node_type,best_node_id,run_dir
17,17,The M1919 and the M1 was used by what military?,U.S.,military,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,12,1095,final_synthesis_reserve,,0.0,,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/017_17
18,18,Live Wire Radio will possibly be considered as a replacement for a variety show created in what year?,1974,1974,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,5,11,878,frontier_empty,1974,0.9482605438959192,final_synthesis,state,state_3,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/018_18
19,19,"Bob Edwards was the host of what show, that later was hosted by Renee Montagne?",Morning Edition,Morning Edition,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,4,8,526,frontier_empty,Morning Edition,0.919804088657739,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/019_19
20,20,What type of film is Jordan Roberts 2017 film release?,3D computer-animated comedy,animated comedy,0,1,0.666667,0.666667,0.5,0.666667,0.367879,0.367879,0.0,0.0,0.526316,0,9,12,1156,frontier_empty,animated comedy,0.8260568710112116,expansion_candidate,state,state_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/020_20
21,21,Where is the origin of Tie Domi who was a player for the Maple Leafs?,Albanian origin,Winnipeg,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,13,1149,frontier_empty,Winnipeg,0.8139054235933922,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/021_21
22,22,"Which item spanned farther distances regarding sales, Interact Home Computer or Sord M5?",Sord M5,Sord M5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,5,10,1020,final_synthesis_reserve,Sord M5,0.9382908418255765,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/022_22
23,23,Graham Linehan was the creator of the Ash Atalla-produced sitcom for what UK channel?,Channel 4,Channel 4,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,5,9,582,frontier_empty,Channel 4,0.8513129336831702,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/023_23
24,24,Who resides in the palace that was the inspiration for the Kensington System's name?,British Royal Family,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,13,1046,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/024_24
25,25,Which City in the Miami metropolitan area is home to the Primetime Race Group?,"Hollywood, Florida",Hollywood,0,1,0.666667,0.666667,0.0,0.666667,0.367879,0.0,0.0,0.0,0.526316,0,1,3,68,llm_stop_with_root_memory,Hollywood,0.9453282654462666,memory,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/025_25
26,26,Is The Moon-Spinners and Oceans both documentaries?,no,No,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,3,7,512,high_confidence_root_memory,No,0.8739523247338001,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/026_26
27,27,The musical composer of Manru was a spokesman for what country's independence?,Polish independence,Polish,0,1,0.666667,0.666667,0.0,0.666667,0.367879,0.0,0.0,0.0,0.526316,0,8,15,1132,frontier_empty,Polish,1.0,final_synthesis,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/027_27
28,28,"What professional baseball player who played for the Brooklyn Robbins in 1928 and 1929, attended college in Denton, Texas?",Walter Maxwell West Sr.,Max West,0,0,0.333333,0.333333,0.0,0.333333,0.18394,0.0,0.0,0.0,0.263158,0,7,12,939,final_synthesis_reserve,Max West,0.8115454968818019,expansion_candidate,state,state_9,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/028_28
29,29,Both the 2010–11 UEFA Champions League knockout phase  and 011 UEFA Champions League Final were held at what London stadium?,Wembley,Wembley Stadium,0,1,0.666667,0.666667,0.0,0.666667,0.5,0.0,0.0,0.0,0.909091,0,1,3,74,llm_stop_with_root_memory,Wembley Stadium,0.9375024380223028,memory,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/029_29
30,30,Havelock Ellis and Arnold Bennett were both what?,writer,English writers,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,14,1150,final_synthesis_reserve,English writers,0.8594331020374196,expansion_candidate,state,state_5,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/030_30
31,31,"Who would you be more worried about playing a chess game against, Marcel Duchamp or Jiang Wen",Duchamp,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,12,1047,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/031_31
32,32,The Battle of Nanchang was fought between the Chinese Nationals and what ground-based armed force of Japan?,Imperial Japanese Army,Imperial Japanese Army,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,3,5,209,llm_stop_with_root_memory,Imperial Japanese Army,0.979638946683412,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/032_32
33,33,What year was George Harrison's top UK charted song voted the nations 11th favorite 1980s number?,2015,1987,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,11,1087,final_synthesis_reserve,,0.0,,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/033_33
34,34,"""It Girl"" is musically classified in the middle of what terminology describing the speed or pace of a given piece?",tempo,mid-tempo,0,1,0.666667,0.666667,0.0,0.666667,0.5,0.0,0.0,0.0,0.909091,0,8,12,1079,final_synthesis_reserve,,0.0,,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/034_34
35,35,What muffler repair shop owner inspired Andrey Zvyagintsev's film Leviathan?,Marvin John Heemeyer,Marvin Heemeyer,0,1,0.8,0.8,0.0,0.8,0.606531,0.0,0.0,0.0,0.689655,0,7,12,965,frontier_empty,Mikhail Krichman,0.8874478907771376,expansion_candidate,memory,memory_mem_7,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/035_35
36,36,Lafe Pence was a member of which lower chamber of the United States congress?,United States House of Representatives,United States House of Representatives,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,8,14,1197,frontier_empty,House of Representatives,0.8591913715807232,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/036_36
37,37,Who led the Texian Army in the battle in whichJoseph L. Bennett served as lieutenant colonel?,General Sam Houston,General Sam Houston,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,5,9,664,frontier_empty,US Army. Sam Houston,0.8629986054632098,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/037_37
38,38,"Which airport is further north, Valley International Airport or Aberdeen Regional Airport?",Aberdeen Regional Airport,Aberdeen Regional Airport,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,6,10,869,final_synthesis_reserve,Aberdeen Regional Airport,0.8735999956523597,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/038_38
39,39,"Which single was recorded in 1989 at the first Tubronegro rehearsal by the Norwegian punk rock band, initially active from 1989 to 1998, whose style is ""deathpunk""?",Computech,Computech,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,5,8,668,frontier_empty,Computech,0.8174557087666858,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/039_39
40,40,How many visitors per year does the first stop of OC Transpo Route 97 attract each year?,about 7 million,7 million,0,1,0.8,0.8,0.666667,0.8,0.606531,0.606531,0.0,0.0,0.689655,0,6,12,1019,frontier_empty,7 million,0.818492315542005,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/040_40
41,41,"Who released the song ""With or Without You"" first, Jai McDowall or U2?",U2,U2,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,7,9,1022,final_synthesis_reserve,U2,0.9208990487495065,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/041_41
42,42,"What is the name of the actress who played as Blair Cramer from the daytime drama series ""One Life to Live"" for 20 years who is also currently playing as Eve Donovan on ""Days of Our Lives""?",Kassie DePaiva,Blair Cramer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,4,486,high_confidence_root_memory,Blair Cramer,0.9309643505156484,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/042_42
43,43,What kind of film are  The Silent Historian and The Betrayal – Nerakhoon?,documentary film,documentary,0,1,0.666667,0.666667,0.0,0.666667,0.367879,0.0,0.0,0.0,0.526316,0,5,7,475,llm_stop_with_root_memory,documentary,0.9589881681162664,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/043_43
44,44,Robert Bobby Noble's third football engagement was with a association station where?,"Bury, Greater Manchester, England",,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,7,1045,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/044_44
45,45,What is the middle name of the Silicon Valley entrepreneur disussed in the non-fiction book The Unwinding?,Andreas,Jim Clark,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,10,1073,final_synthesis_reserve,The Unwinding,0.8434150269550117,expansion_candidate,memory,memory_mem_7,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/045_45
46,46,"Who was born later, Jerry Garcia or Joe Gooch?",Joe Gooch,Joe Gooch,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,7,10,964,final_synthesis_reserve,"January 30, 1946",0.8735999975406858,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/046_46
47,47,Who was born first out of Leopold Lummerstorfer and Laurent Touil-Tartour?,Leopold Lummerstorfer,Leopold Lummerstorfer,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,6,9,843,high_confidence_root_memory,"November 23, 1971",0.8735999966565036,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/047_47
48,48,"What ""Splitting Image"" voice artist provided testimony in Evidently... John Cooper Clarke?",Stephen John Coogan,Steve Coogan,0,0,0.4,0.4,0.0,0.4,0.303265,0.0,0.0,0.0,0.344828,0,2,5,391,llm_stop_with_root_memory,Steve Coogan,0.9892830499112818,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/048_48
49,49,How long was the career of the actor in The Skull?,70 years,70 years,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,2,7,939,final_synthesis_reserve,70 years,0.890034748012836,final_synthesis,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_154546/runs/049_49
