index,sample_id,question,gold,pred,exact_match,retrieved_titles,gold_titles,num_retrieved,num_reasoning_steps,stop_reason,generation_empty,llm_finish_reason,llm_error,prediction_source,llm_debug_summary,run_dir
11,5a7166395542994082a3e814,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?","[""Kansas Song""]",Kansas Song,1,"[""University of Kansas"", ""University of the Incarnate Word"", ""Kansas Song"", ""University of Missouri–Kansas City"", ""North Kansas City, Missouri"", ""Kansas City Scout"", ""Kansas City metropolitan area"", ""Downtown Kansas City"", ""Kansas City jazz"", ""History of the Kansas City metropolitan area""]","[""Kansas Song"", ""University of Kansas""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/011_5a7166395542994082a3e814
12,5a877e5d5542993e715abf7d,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?","[""David Weissman""]",David Weissman,1,"[""David Weissman"", ""The Family Man"", ""Deadfall (1993 film)"", ""Ungod"", ""Season of the Witch (2011 film)"", ""It Could Happen to You (1994 film)"", ""City of Angels (film)"", ""Drive Angry"", ""Time to Kill (1989 film)"", ""Gone in 60 Seconds (2000 film)""]","[""David Weissman"", ""The Family Man""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/012_5a877e5d5542993e715abf7d
13,5ab3b0bf5542992ade7c6e39,What year did Guns N Roses perform a promo for a movie starring Arnold Schwarzenegger as a former New York Police detective?,"[""1999""]",1999,1,"[""End of Days (film)"", ""Get Christie Love!"", ""Oh My God (Guns N' Roses song)"", ""Last Action Hero"", ""Guns N' Roses discography"", ""True Lies"", ""Arnold Schwarzenegger filmography"", ""Steven Adler"", ""Hammerjack's"", ""Faction Punk""]","[""Oh My God (Guns N' Roses song)"", ""End of Days (film)""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/013_5ab3b0bf5542992ade7c6e39
14,5ab56e32554299637185c594,Are Random House Tower and 888 7th Avenue both used for real estate?,"[""no""]",Yes,0,"[""Real estate technology"", ""Random House Tower"", ""Loan modification in the United States"", ""Villard (imprint)"", ""Real estate benchmarking"", ""Carl B. Stokes United States Courthouse"", ""888 7th Avenue"", ""Pershing Square Capital Management"", ""Hounsfield Heights/Briar Hill, Calgary"", ""South Phoenix""]","[""Random House Tower"", ""888 7th Avenue""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/014_5ab56e32554299637185c594
15,5ab6d09255429954757d337d,The football manager who recruited David Beckham managed Manchester United during what timeframe?,"[""from 1986 to 2013""]",1986 to 2013,0,"[""Joshua Parlby"", ""Ernest Mangnall"", ""Sir Matt Busby Sports Complex"", ""Alex Ferguson"", ""Matt Busby"", ""David Beckham Academy"", ""1996 FA Charity Shield"", ""The Class of '92"", ""David Beckham's Soccer USA"", ""1995–96 Manchester United F.C. season""]","[""1995–96 Manchester United F.C. season"", ""Alex Ferguson""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/015_5ab6d09255429954757d337d
16,5a75e05c55429976ec32bc5f,Brown State Fishing Lake is in a country that has a population of how many inhabitants ?,"[""9,984""]","331,002,651",0,"[""Brown County, Kansas"", ""Brown State Fishing Lake"", ""Commanda Lake"", ""Osage State Fishing Lake"", ""Neosho State Fishing Lake"", ""Higgins Lake"", ""Shawnee State Fishing Lake"", ""Higgins Lake, Michigan"", ""Fishing Lake"", ""Narrow Hills Provincial Park""]","[""Brown State Fishing Lake"", ""Brown County, Kansas""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/016_5a75e05c55429976ec32bc5f
17,5ab3e45655429976abd1bcd4,The Vermont Catamounts men's soccer team currently competes in a conference that was formerly known as what from 1988 to 1996?,"[""the North Atlantic Conference""]",North Atlantic Conference,0,"[""America East Conference"", ""Vermont Catamounts men's soccer"", ""Vermont Catamounts men's ice hockey"", ""Vermont Catamounts men's basketball"", ""2016–17 Vermont Catamounts men's basketball team"", ""2013–14 Vermont Catamounts men's basketball team"", ""2012–13 Vermont Catamounts men's basketball team"", ""2015–16 Vermont Catamounts men's basketball team"", ""2010–11 Vermont Catamounts men's basketball team"", ""2011–12 Vermont Catamounts men's basketball team""]","[""Vermont Catamounts men's soccer"", ""America East Conference""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/017_5ab3e45655429976abd1bcd4
18,5ab29c24554299449642c932,Are Giuseppe Verdi and Ambroise Thomas both Opera composers ?,"[""yes""]",Yes,1,"[""Armand Castelmary"", ""List of major opera composers"", ""Ambroise Thomas"", ""Ferdinando Provesi"", ""Teatro Giuseppe Verdi"", ""Bernhard Bötel"", ""Giuseppe Verdi"", ""Verdi, the King of Melody"", ""Giuseppe Verdi (film)"", ""Parma Airport""]","[""Giuseppe Verdi"", ""Ambroise Thomas""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/018_5ab29c24554299449642c932
19,5ae0d4c9554299603e418468,Roger O. Egeberg was Assistant Secretary for Health and Scientific Affairs during the administration of a president that served during what years?,"[""1969 until 1974""]",1969–1974,0,"[""Roger O. Egeberg"", ""Douglas J. Bennet"", ""Steven K. Galson"", ""Richard Nixon"", ""Robert R. Hood"", ""Edward D. Martin"", ""Office of Population Affairs"", ""Bradford P. Campbell"", ""Robert Hormats"", ""United States Assistant Secretary of State""]","[""Roger O. Egeberg"", ""Richard Nixon""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/019_5ae0d4c9554299603e418468
20,5a8133725542995ce29dcbdb,"Which writer was from England, Henry Roth or Robert Erskine Childers?","[""Robert Erskine Childers DSC""]",Robert Erskine Childers,0,"[""Henry Roth"", ""Erskine Barton Childers"", ""Gretchen Osgood Warren"", ""Irish Bulletin"", ""Molly Childers"", ""Robert Erskine Childers"", ""Robert Caesar Childers"", ""Asgard (yacht)"", ""Robert Barton"", ""R509 road (Ireland)""]","[""Henry Roth"", ""Robert Erskine Childers""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/020_5a8133725542995ce29dcbdb
21,5ae7a8175542993210983ed8,Which other Mexican Formula One race car driver has held the podium besides the Force India driver born in 1990?,"[""Pedro Rodríguez""]",Pedro Rodríguez,1,"[""Formula One drivers from Mexico"", ""Force India VJM04"", ""Sergio Pérez"", ""Eduardo Troconis"", ""2014 Bahrain Grand Prix"", ""2009 Singapore Grand Prix"", ""Michael James Lewis"", ""Mike Shank"", ""Tony Ave"", ""Catharina Felser""]","[""Formula One drivers from Mexico"", ""Sergio Pérez""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/021_5ae7a8175542993210983ed8
22,5ae6050f55429929b0807a5e,This singer of A Rather Blustery Day also voiced what hedgehog?,"[""Sonic""]",Sonic the Hedgehog,0,"[""Kate Higgins"", ""A Rather Blustery Day"", ""Jim Cummings"", ""The House That Jack Built (1967 film)"", ""The Wonderful Thing About Tiggers"", ""Winnie the Pooh and the Blustery Day"", ""Hip Hip Pooh-Ray!"", ""Heffalumps and Woozles"", ""The Rain Rain Rain Came Down Down Down"", ""Little Black Rain Cloud""]","[""A Rather Blustery Day"", ""Jim Cummings""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/022_5ae6050f55429929b0807a5e
23,5adddccd5542997dc7907069,"Aside from the Apple Remote, what other device can control the program Apple Remote was originally designed to interact with?","[""keyboard function keys""]",Keyboard function keys,1,"[""Apple Remote"", ""Universal remote"", ""Siri Remote"", ""Apple Watch"", ""Remote control"", ""MacScan"", ""Front Row (software)"", ""Trainmaster Command Control"", ""NetSupport Manager"", ""Apple Remote Desktop""]","[""Apple Remote"", ""Front Row (software)""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/023_5adddccd5542997dc7907069
24,5ae2070a5542994d89d5b313,"Which performance act has a higher instrument to person ratio, Badly Drawn Boy or Wolf Alice?","[""Badly Drawn Boy""]",Badly Drawn Boy,1,"[""Wolf Alice"", ""Under an Hour"", ""Tom Rothrock"", ""The Hour of Bewilderbeast"", ""Badly Drawn Boy discography"", ""Silent Sigh"", ""About a Boy (soundtrack)"", ""Something to Talk About (Badly Drawn Boy song)"", ""About a Boy (film)"", ""Badly Drawn Boy""]","[""Badly Drawn Boy"", ""Wolf Alice""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/024_5ae2070a5542994d89d5b313
25,5ae22b8d554299234fd0440f,What was the father of Kasper Schmeichel voted to be by the IFFHS in 1992?,"[""World's Best Goalkeeper""]",IFFHS World's Best Goalkeeper,0,"[""Peter Schmeichel"", ""Sommeren '92"", ""IFFHS World's Best Club Coach"", ""IFFHS World's Best Goalkeeper"", ""Pelé"", ""Gus Williams (musician)"", ""Kasper Schmeichel"", ""Isaak Hassler"", ""Kasper Hvidt"", ""Goštautai""]","[""Kasper Schmeichel"", ""Peter Schmeichel""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/025_5ae22b8d554299234fd0440f
26,5a722b8655429971e9dc9329,Who was the writer of These Boots Are Made for Walkin' and who died in 2007?,"[""Barton Lee Hazlewood""]","Lee Hazlewood, who died in 2007, wrote ""These Boots Are Made for Walkin'""",0,"[""Jim Shoulders"", ""Death of Abdul Wali"", ""Boots (album)"", ""Boots (EP)"", ""The Twenty-fifth Anniversary Anthology"", ""Lee Hazlewood"", ""Nancy Sinatra"", ""These Boots Are Made for Walkin'"", ""Kon Kan"", ""Puss N' Boots/These Boots Are Made for Walkin'""]","[""These Boots Are Made for Walkin'"", ""Lee Hazlewood""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/026_5a722b8655429971e9dc9329
27,5adf37a95542995ec70e8f97,"The 2011–12 VCU Rams men's basketball team, led by third year head coach Shaka Smart, represented Virginia Commonwealth University which was founded in what year?","[""1838""]",1838,1,"[""2011–12 VCU Rams men's basketball team"", ""2010–11 VCU Rams men's basketball team"", ""2012–13 VCU Rams men's basketball team"", ""2013–14 VCU Rams men's basketball team"", ""2014–15 VCU Rams men's basketball team"", ""2004–05 VCU Rams men's basketball team"", ""Virginia Commonwealth University"", ""2015–16 VCU Rams men's basketball team"", ""1995–96 VCU Rams men's basketball team"", ""2009–10 VCU Rams men's basketball team""]","[""2011–12 VCU Rams men's basketball team"", ""Virginia Commonwealth University""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/027_5adf37a95542995ec70e8f97
28,5abd259d55429924427fcf1a,"Are both Dictyosperma, and Huernia described as a genus?","[""yes""]",Yes,1,"[""Huernia"", ""Dictyosperma""]","[""Dictyosperma"", ""Huernia""]",2,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/028_5abd259d55429924427fcf1a
29,5a828c8355429966c78a6a50,Kaiser Ventures corporation was founded by an American industrialist who became known as the father of modern American shipbuilding?,"[""Henry J. Kaiser""]",Yes,0,"[""Henry J. Kaiser"", ""Edgar Kaiser Sr."", ""Edgar Kaiser Jr."", ""Nutri Ventures – The Quest for the 7 Kingdoms"", ""Kaiser Shipyards"", ""Kaiser Ventures"", ""Eagle Mountain Railroad"", ""John Roach &amp; Sons"", ""New York Shipbuilding Corporation"", ""Neafie &amp; Levy""]","[""Kaiser Ventures"", ""Henry J. Kaiser""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/029_5a828c8355429966c78a6a50
30,5a8a3e745542996c9b8d5e70,"What is the name for the adventure in ""Tunnels and Trolls"", a game designed by Ken St. Andre?","[""Arena of Khazan""]",Arena of Khazan,1,"[""Tunnels &amp; Trolls"", ""Mercenaries, Spies and Private Eyes"", ""Arena of Khazan"", ""Starfaring"", ""Tunnels &amp; Trolls: Crusaders of Khazan"", ""Crank Caverns"", ""Ken St. Andre"", ""St. Andre's Parish"", ""St. Andre (Goa Assembly constituency)"", ""Jon St. Andre""]","[""Arena of Khazan"", ""Tunnels &amp; Trolls""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/030_5a8a3e745542996c9b8d5e70
31,5ac23ff0554299636651994d,"When was Poison's album ""Shut Up, Make Love"" released?","[""2000""]","Poison did not release an album titled ""Shut Up, Make Love""; the song ""Shut Up, Make Love"" was released in 2000 as the first single from their album *Crack a Smile...and More!*, which came out on March 14, 2000",0,"[""Shut Up, Make Love"", ""Be the One (Poison song)"", ""Poison (American band)"", ""Mind If We Make Love to You"", ""Chuck Berry on Stage"", ""All I Wanna Do Is Make Love to You"", ""Make Love"", ""The Longer We Make Love"", ""Greatest Hits (Dan Fogelberg album)"", ""Make Love Not War (album)""]","[""Shut Up, Make Love"", ""Poison (American band)""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/031_5ac23ff0554299636651994d
32,5ae4a3265542995ad6573de5,"Hayden is a singer-songwriter from Canada, but where does Buck-Tick hail from?","[""Fujioka, Gunma""]","Fujioka, Gunma, Japan",0,"[""Hayden (musician)"", ""Hailstorm Alley"", ""Mild and Hazy"", ""Atsushi Sakurai"", ""Alberta Hail Project"", ""Skyscraper National Park"", ""Dewey Beard"", ""Kyo (musician)"", ""Masami Tsuchiya"", ""Buck-Tick""]","[""Hayden (musician)"", ""Buck-Tick""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/032_5ae4a3265542995ad6573de5
33,5ae0361155429925eb1afc2c,Which  French ace pilot and adventurer fly L'Oiseau Blanc,"[""Charles Eugène""]",Charles Nungesser and François Coli,0,"[""François Coli"", ""Charles Nungesser"", ""W. E. Johns"", ""L'Oiseau Blanc"", ""L'Oiseau bleu (Metzinger)"", ""Levasseur PL.8"", ""Paul Sauvage (aviator)"", ""Wooster and Davis"", ""Gervais Raoul Lufbery"", ""Georges Madon""]","[""L'Oiseau Blanc"", ""Charles Nungesser""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/033_5ae0361155429925eb1afc2c
34,5abc0a5d5542993f40c73c64,Are Freakonomics and In the Realm of the Hackers both American documentaries?,"[""no""]",No,1,"[""In the Realm of the Hackers"", ""Heidi Ewing"", ""Psycho Realm"", ""Shayne Workman"", ""Freakonomics Radio"", ""Hackers (film)"", ""Freakonomics (film)"", ""Robin Goldstein"", ""Jay Leiderman"", ""Peter W. Smith""]","[""Freakonomics (film)"", ""In the Realm of the Hackers""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/034_5abc0a5d5542993f40c73c64
35,5a7cc50e554299452d57ba3e,"Which band, Letters to Cleo or Screaming Trees, had more members?","[""Letters to Cleo""]",Screaming Trees,0,"[""Letters to Cleo"", ""Jamboree (Beat Happening album)"", ""Van Conner"", ""Screaming Trees"", ""Gary Lee Conner"", ""Mad Season (band)"", ""Truly"", ""Beat Happening/Screaming Trees"", ""Screaming Trees discography"", ""Change Has Come""]","[""Letters to Cleo"", ""Screaming Trees""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/035_5a7cc50e554299452d57ba3e
36,5abf63f15542997ec76fd3ea,Alexander Kerensky was defeated and destroyed by the Bolsheviks in the course of a civil war that ended when ?,"[""October 1922""]",1923,0,"[""Socialist Revolutionary Party"", ""Russian Civil War"", ""Lavr Kornilov"", ""Kerensky–Krasnov uprising"", ""Left-wing uprisings against the Bolsheviks"", ""Alexander Kerensky"", ""Communism in Russia"", ""Battle of Romanovka"", ""Louise Bryant"", ""Timofey Samsonov""]","[""Socialist Revolutionary Party"", ""Russian Civil War""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/036_5abf63f15542997ec76fd3ea
37,5a8ef2a75542995a26add583,Seven Brief Lessons on Physics was written by an Italian physicist that has worked in France since what year?,"[""2000""]",2000,1,"[""Seven Brief Lessons on Physics"", ""Carlo Rovelli"", ""Enrico Fermi"", ""Micropædia"", ""Claudio Pellegrini"", ""Aldo Pontremoli"", ""Antonino Lo Surdo"", ""Guido Caldarelli"", ""Sergio Ferrara"", ""Chiara Nappi""]","[""Seven Brief Lessons on Physics"", ""Carlo Rovelli""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/037_5a8ef2a75542995a26add583
38,5a80721b554299485f5985ef,"The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?","[""World War II""]",World War II,1,"[""World War II casualties"", ""Livesey Hall War Memorial"", ""Masnières Newfoundland Memorial"", ""Rainham War Memorial"", ""Freetown Memorial"", ""Alamein Memorial"", ""Portsmouth Naval Memorial"", ""Arras Flying Services Memorial"", ""Vietnam War Memorial, Hanoi"", ""Tower Hill Memorial""]","[""Livesey Hall War Memorial"", ""World War II casualties""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/038_5a80721b554299485f5985ef
39,5ab51dae5542991779162d82,Are both Elko Regional Airport and Gerald R. Ford International Airport located in Michigan?,"[""no""]",No,1,"[""Pre-Commissioning Unit"", ""Elko Regional Airport"", ""Gerald R. Ford Presidential Library"", ""Gerald R. Ford Freeway"", ""Gerald R. Ford International Airport"", ""Bishop International Airport"", ""Grantley Adams International Airport"", ""John Glenn Columbus International Airport"", ""Pensacola International Airport"", ""Raleigh Executive Jetport""]","[""Elko Regional Airport"", ""Gerald R. Ford International Airport""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/039_5ab51dae5542991779162d82
40,5a7571135542992d0ec05f98,Ralph Hefferline was a psychology professor at a university that is located in what city?,"[""New York City""]",New York City,1,"[""Ralph Hefferline"", ""Columbia University"", ""Princeton Neuroscience Institute"", ""Mathematically Alive"", ""Stanley Coren"", ""Kimberly Young"", ""Abraham Maslow"", ""Frank L. Schmidt"", ""E. Mavis Hetherington"", ""David C. Funder""]","[""Ralph Hefferline"", ""Columbia University""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/040_5a7571135542992d0ec05f98
