index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,retrieved_titles,gold_titles,num_retrieved,num_reasoning_steps,stop_reason,generation_empty,llm_finish_reason,llm_error,prediction_source,llm_debug_summary,run_dir
11,2hop__166824_185403,What league does the team that plays in Stadio Ciro Vigorito play for?,"[""Lega Pro Prima Divisione""]",Serie B,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Stadio Ciro Vigorito"", ""Stadio Is Arenas"", ""Piacenza Calcio 1919"", ""Fuori corso"", ""F.C. Crotone""]","[""Stadio Ciro Vigorito"", ""Carmelo Imbriani""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/011_2hop__166824_185403
12,2hop__698577_851686,What is a notable work written by the author of The Timothy files?,"[""Anderson Tapes"", ""The Anderson Tapes""]",The Timothy Files,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Quran"", ""The Timothy Files"", ""Jan Hendrik van den Berg"", ""Glenda Goss"", ""The Open Boat""]","[""The Timothy Files"", ""The Anderson Tapes (novel)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/012_2hop__698577_851686
13,2hop__362107_652514,In which borough was Callum McManaman born?,"[""Knowsley"", ""Metropolitan Borough of Knowsley""]",Metropolitan Borough of Knowsley,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,"[""Callum McManaman"", ""Callum Kane"", ""Whiston, Merseyside"", ""Love and War in the Apennines"", ""British nationality law""]","[""Callum McManaman"", ""Whiston, Merseyside""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/013_2hop__362107_652514
14,2hop__402530_774333,What other county does the county where Imperial is located share a border with?,"[""Crockett County""]",Crockett County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Imperial, Texas"", ""Gmina Włodawa"", ""Oak Lawn, Illinois"", ""Lancaster Crossing"", ""Swan Miara""]","[""Lancaster Crossing"", ""Imperial, Texas""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/014_2hop__402530_774333
15,2hop__195917_575657,In what county is William W. Blair's birthplace located?,"[""Orleans County"", ""Orleans County, New York""]",Orleans County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""William W. Blair"", ""Blair Athol, New South Wales"", ""James W. Clise House"", ""Sant Martí d'Empúries"", ""Battle of Bunker Hill""]","[""William W. Blair"", ""Holley, New York""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/015_2hop__195917_575657
16,2hop__683835_709167,What award did the author of The Red Tree receive?,"[""Academy Award for Best Animated Short Film""]",Shaun Tan received the 2002 Aurealis Award for Best Illustrated Book for *The Red Tree*,0,0,0.3,0.3,0.222222,0.3,0.230769,0.166667,0.090909,0.0,0.394737,1,"[""Trotta (film)"", ""Penelope Tree"", ""The Wandering Fire"", ""Halfway Tree"", ""The Red Tree (Shaun Tan)""]","[""Passion Pictures"", ""The Red Tree (Shaun Tan)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/016_2hop__683835_709167
17,2hop__197470_271394,Where was Tyler MacDuff's child educated?,"[""Blair High School""]",Blair International Baccalaureate School in Pasadena,0,0,0.444444,0.444444,0.0,0.444444,0.333333,0.0,0.0,0.0,0.606061,1,"[""David Gardiner Tyler"", ""Macduff (Macbeth)"", ""Macbeth"", ""Theo Carver"", ""Dana MacDuff""]","[""Dana MacDuff""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/017_2hop__197470_271394
18,2hop__458131_174974,Who is the spouse of the Rabbit Hole's producer?,"[""Keith Urban""]","The Rabbit Hole is not mentioned in any of the provided contexts as having a producer; therefore, the spouse cannot be determined",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""Rabbit, Run (film)"", ""Baby Buggy Bunny"", ""Beauty and the Beast (1991 film)"", ""White Rabbit"", ""Heartbeat in the Brain""]","[""Planet Cake"", ""Rabbit Hole (film)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/018_2hop__458131_174974
19,2hop__299142_347613,Who is the child of Sigrid Eskilsdotter's child?,"[""Svante Stensson Sture""]",King Gustav Vasa of Sweden,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Sigrid Eskilsdotter (Banér)"", ""International Children's Peace Prize"", ""The Miracle Child"", ""Children's Act, 2005"", ""Blood Stain Child""]","[""Sigrid Sture"", ""Sigrid Eskilsdotter (Banér)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/019_2hop__299142_347613
20,2hop__528263_865831,In which county is Kimbrough Memorial Stadium located?,"[""Randall County"", ""Randall County, Texas""]",Randall County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Kimbrough Memorial Stadium"", ""Broken Bow Memorial Stadium"", ""Canyon, Texas"", ""States of Nigeria"", ""Federalism""]","[""Kimbrough Memorial Stadium"", ""Canyon, Texas""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/020_2hop__528263_865831
21,2hop__569582_304416,What record label is the performer of Almost Made Ya signed to?,"[""Derrty Entertainment""]",No record label is specified for Ali & Gipp in the provided context,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""It's What's Happenin'"", ""Crystal Kay"", ""Look What I Almost Stepped In..."", ""Roxy Recordings"", ""Almost Made Ya""]","[""Almost Made Ya"", ""Kinfolk (album)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/021_2hop__569582_304416
22,2hop__505860_650613,Where was the author of Hannibal and Scipio educated at?,"[""Exeter College""]","Exeter College, Oxford",0,1,0.8,0.8,0.666667,0.8,0.666667,0.5,0.0,0.0,0.952381,1,"[""Thomas Nabbes"", ""Scipio Africanus"", ""Arthur Kroker"", ""Hannibal and Scipio"", ""Sempronia (sister of the Gracchi)""]","[""Thomas Nabbes"", ""Hannibal and Scipio""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/022_2hop__505860_650613
23,2hop__821197_368148,In which county is Southern Maryland Electric Cooperative headquartered?,"[""Charles County"", ""Charles County, Maryland""]",Charles County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Southern Maryland Electric Cooperative"", ""Elk Ridge (Maryland)"", ""Hughesville, Maryland"", ""Southern California Edison"", ""Hylestad""]","[""Southern Maryland Electric Cooperative"", ""Hughesville, Maryland""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/023_2hop__821197_368148
24,2hop__554167_451128,Who is the child of the Victim of Romance performer?,"[""Chynna Phillips""]",Michelle Phillips has no publicly known children,0,0,0.222222,0.222222,0.0,0.222222,0.142857,0.0,0.0,0.0,0.4,1,"[""The Official Story"", ""This Child"", ""Age of consent reform"", ""Victim of Romance"", ""Amulya""]","[""Wilson Phillips"", ""Victim of Romance""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/024_2hop__554167_451128
25,2hop__702496_430061,What county was Tim Dubois born in?,"[""McDonald County"", ""McDonald County, Missouri""]",McDonald County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Tim DuBois"", ""Allison DuBois"", ""When I Call Your Name (Vince Gill song)"", ""Southwest City, Missouri"", ""Sant Martí d'Empúries""]","[""Tim DuBois"", ""Southwest City, Missouri""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/025_2hop__702496_430061
26,2hop__549146_223121,What record label did the person who is part of The Bruce Lee Band start?,"[""Asian Man Records""]",Go Down Records,0,0,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,0,"[""Go Down Records"", ""Fist of Fury II"", ""Bruce Lee, My Brother"", ""Birth of the Dragon"", ""I Will Not Bow""]","[""The Bruce Lee Band"", ""Asian Man Records""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/026_2hop__549146_223121
27,2hop__647996_551681,What is another notable work made by the author of Miss Sara Sampson?,"[""Emilia Galotti""]",Nathan the Wise,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Miss Sara Sampson"", ""Dean Sampson"", ""Glenda Goss"", ""Jan Hendrik van den Berg"", ""Little Miss Marker (1980 film)""]","[""Miss Sara Sampson"", ""Emilia Galotti""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/027_2hop__647996_551681
28,2hop__673655_316668,What instrument is played by the person from The Blackout All-Stars?,"[""conga"", ""Conga""]","Various instruments, including congas, timbales, saxophone, flute, and drums",0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Kamryn Belle"", ""The Blackout All-Stars"", ""Radar (song)"", ""Don't Worry, Be Happy"", ""The Blitz""]","[""The Blackout All-Stars"", ""Midnight Blue (Kenny Burrell album)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/028_2hop__673655_316668
29,2hop__574419_270105,What is the seat of the county where Van Hook Township is located?,"[""Stanley""]",Stanley,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,"[""Van Hook Township, Mountrail County, North Dakota"", ""Liberty Township, Van Wert County, Ohio"", ""Van Buren Township, Brown County, Indiana"", ""Rochester Community Schools (Michigan)"", ""Beckwith, Ontario""]","[""Mountrail County Courthouse"", ""Van Hook Township, Mountrail County, North Dakota""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/029_2hop__574419_270105
30,2hop__403712_793210,"Who is the father of Edward Baring, 1st Baron Revelstoke's father?","[""Sir Francis Baring, 1st Baronet""]",Henry Baring,0,0,0.285714,0.285714,0.0,0.285714,0.111565,0.0,0.0,0.0,0.212766,1,"[""Tom Baring"", ""Sir William Maule"", ""Martha Creek Provincial Park"", ""Edward Pellew, 3rd Viscount Exmouth"", ""The Painter's Honeymoon""]","[""Tom Baring"", ""Godfrey Baring""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/030_2hop__403712_793210
31,2hop__832795_350510,What group was the performer of Be the One a member of?,"[""Jackson 5""]",Broken Social Scene,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""Feist (singer)"", ""List of Rock and Roll Hall of Fame inductees"", ""Remember When: The Anthology"", ""The Philadelphia Brass"", ""The Imaginary Cuckold""]","[""Be the One (album)"", ""Jackie Jackson (album)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/031_2hop__832795_350510
32,2hop__744055_408817,Who is the lead singer of the band performing Bang Bang Rock & Roll?,"[""Eddie Argos""]",Eddie Argos,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Eddie Argos"", ""Bang Bang Rock & Roll"", ""Brown Eyed Girl"", ""Bang Bang!"", ""Bang Bang Kid""]","[""Bang Bang Rock & Roll"", ""Eddie Argos""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/032_2hop__744055_408817
33,2hop__726717_610238,What is the network which National Cycle Route 57 is part of an example of?,"[""national cycling route network"", ""National cycling route network""]",National Cycle Network,0,0,0.571429,0.571429,0.0,0.571429,0.477688,0.0,0.0,0.0,0.512821,1,"[""National Cycle Route 57"", ""National Cycle Network"", ""Super Bowl LIII"", ""Circus Time"", ""Arkansas Highway 242""]","[""National Cycle Route 57"", ""National Cycle Network""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/033_2hop__726717_610238
34,2hop__499577_617190,Who is the spouse of the child of Peter Andreas Heiberg?,"[""Johanne Luise Heiberg""]",Unknown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Eetookashoo Bay"", ""Johan Ludvig Heiberg (poet)"", ""Amundsen Icefall"", ""Hansen's problem"", ""Peter Morén""]","[""The Crisis and a Crisis in the Life of an Actress"", ""Johan Ludvig Heiberg (poet)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/034_2hop__499577_617190
35,2hop__685280_510757,The Unwinding author volunteered for which organisation?,"[""Peace Corps""]","None of the provided contexts mention that the author of *The Unwinding*, George Packer, volunteered for any organisation",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Socialist Resistance of Kazakhstan"", ""The Unwinding"", ""PEN/Diamonstein-Spielvogel Award for the Art of the Essay"", ""Ragnar Søegaard"", ""European Central Bank""]","[""The Village of Waiting"", ""The Unwinding""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/035_2hop__685280_510757
36,2hop__341305_332933,What is the capital of the county that Pine Springs is located in?,"[""Van Horn""]",Van Horn,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Pine Springs, Texas"", ""Pine Mountain State Resort Park"", ""Amamoor Forest Reserve"", ""Culberson County-Allamoore Independent School District"", ""Kis-Küküllő County""]","[""Culberson County-Allamoore Independent School District"", ""Pine Springs, Texas""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/036_2hop__341305_332933
37,2hop__731228_609866,What district is the headquarter of Julia's House located?,"[""East Dorset""]",Corfe Mullen,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Julia's House"", ""Julia Irwin"", ""Mount Meigs Campus"", ""Pegangsaan, Menteng"", ""Alamnagar""]","[""Julia's House"", ""Corfe Mullen""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/037_2hop__731228_609866
38,2hop__693444_220151,Who is the spouse of Young Man Luther's author?,"[""Joan Erikson""]",Joan Sutherland Erikson,0,1,0.8,0.8,0.0,0.8,0.666667,0.0,0.0,0.0,0.952381,1,"[""Margaret Blair Young"", ""Sonnet 110"", ""The Dream Life of Balso Snell"", ""The Emperor's Children"", ""Young Man Luther""]","[""Young Man Luther"", ""Erikson's stages of psychosocial development""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/038_2hop__693444_220151
39,2hop__235471_565925,What record label did the performer of The Place and the Time belong to?,"[""Columbia Records""]",Sundazed Records,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1,"[""It's What's Happenin'"", ""The Place and the Time"", ""Immanu El"", ""Great Grape"", ""Jazz Contemporary""]","[""The Place and the Time"", ""Great Grape""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/039_2hop__235471_565925
40,2hop__310456_846599,Who is the child of the person who followed Tihomir of Serbia?,"[""Saint Sava""]",Stracimir Zavidović,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Krešimir Čuljak"", ""Audrey Rose (novel)"", ""Boris Tadić"", ""Stracimir Zavidović"", ""Milena Reljin""]","[""Stracimir Zavidović"", ""Saint Sava""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/040_2hop__310456_846599
41,2hop__335418_279684,What team was Anna Benson's husband on?,"[""Pittsburgh Pirates"", ""Orioles"", ""Pirates"", ""Baltimore Orioles"", ""New York Mets"", ""Mets""]",Major League Baseball,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""History of the New Orleans Saints"", ""Wes Schulmerich"", ""Robert Guillaume"", ""Anna Benson"", ""Jenny Benson""]","[""Anna Benson"", ""Kris Benson""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/041_2hop__335418_279684
42,2hop__191125_781346,What place does the administrative territorial entity that Juba is located in share a border with?,"[""Eastern Equatoria""]",Central Equatoria,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1,"[""Cyprus Popular Bank"", ""Geography of the United States"", ""The Citizen (South Sudan)"", ""Chelyabinsk"", ""Virginia, Lempira""]","[""Badigeru Swamp"", ""The Citizen (South Sudan)""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/042_2hop__191125_781346
43,2hop__475070_532404,Where was the spouse of Frances Tupper born?,"[""Amherst""]","Easton, Massachusetts",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Frances Tupper"", ""Anselm Tupper"", ""Arthur Rupert Dickey"", ""Frances Ingram"", ""Mok Kwai-lan""]","[""Frances Tupper"", ""Arthur Rupert Dickey""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/043_2hop__475070_532404
44,2hop__700093_455653,Who founded the political party of Dimuthu Bandara Abayakoon?,"[""Rohana Wijeweera""]",The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera,0,1,0.4,0.4,0.25,0.4,0.25,0.142857,0.0,0.0,0.769231,1,"[""Dimuthu Bandara Abayakoon"", ""Shiromaniam Madhavan"", ""Party for the Netherlands"", ""Confederation of Regions Party of Canada"", ""Basotho National Party""]","[""Rohana Wijeweera"", ""Dimuthu Bandara Abayakoon""]",5,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_104311_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/044_2hop__700093_455653
